'DIMENSIONE';'TIME_SINGLE';'TIME_MULTI'
9700;'0.000033';'0.001700'
9700;'0.000033';'0.001492'
9700;'0.000033';'0.001386'
9700;'0.000033';'0.001440'
9700;'0.000032';'0.001551'
9700;'0.000033';'0.001381'
9700;'0.000033';'0.001806'
9700;'0.000032';'0.001594'
9700;'0.000033';'0.001435'
9700;'0.000033';'0.001522'
9800;'0.000033';'0.001497'
9800;'0.000033';'0.001370'
9800;'0.000033';'0.001393'
9800;'0.000033';'0.001491'
9800;'0.000033';'0.001431'
9800;'0.000033';'0.006669'
9800;'0.000033';'0.001407'
9800;'0.000033';'0.002018'
9800;'0.000033';'0.001592'
9800;'0.000033';'0.001499'
9900;'0.000033';'0.001535'
9900;'0.000033';'0.001448'
9900;'0.000034';'0.001388'
9900;'0.000032';'0.001364'
9900;'0.000033';'0.001507'
9900;'0.000033';'0.001925'
9900;'0.000034';'0.001485'
9900;'0.000034';'0.004130'
9900;'0.000033';'0.001493'
9900;'0.000091';'0.001698'
10000;'0.000005';'0.001527'
10000;'0.000006';'0.001282'
10000;'0.000006';'0.001643'
10000;'0.000006';'0.001366'
10000;'0.000005';'0.001558'
10000;'0.000006';'0.001525'
10000;'0.000005';'0.001463'
10000;'0.000005';'0.003193'
10000;'0.000005';'0.003242'
10000;'0.000005';'0.001320'
10100;'0.000034';'0.002278'
10100;'0.000034';'0.001676'
10100;'0.000078';'0.001814'
10100;'0.000035';'0.001418'
10100;'0.000034';'0.001484'
10100;'0.000033';'0.001402'
10100;'0.000034';'0.001439'
10100;'0.000035';'0.001373'
10100;'0.000034';'0.001376'
10100;'0.000034';'0.007830'
10200;'0.000040';'0.001336'
10200;'0.000026';'0.002060'
10200;'0.000048';'0.001772'
10200;'0.000026';'0.001429'
10200;'0.000026';'0.001427'
10200;'0.000026';'0.001573'
10200;'0.000026';'0.001728'
10200;'0.000025';'0.001444'
10200;'0.000026';'0.001427'
10200;'0.000026';'0.001384'
10300;'0.000035';'0.001437'
10300;'0.000035';'0.002791'
10300;'0.000034';'0.001490'
10300;'0.000035';'0.002123'
10300;'0.000035';'0.001640'
10300;'0.000035';'0.001542'
10300;'0.000035';'0.001578'
10300;'0.000035';'0.001519'
10300;'0.000035';'0.001497'
10300;'0.000079';'0.001505'
10400;'0.000077';'0.001515'
10400;'0.000081';'0.001588'
10400;'0.000036';'0.001556'
10400;'0.000035';'0.002560'
10400;'0.000035';'0.001594'
10400;'0.000035';'0.001803'
10400;'0.000035';'0.001736'
10400;'0.000035';'0.001437'
10400;'0.000035';'0.001540'
10400;'0.000036';'0.001538'
10500;'0.000036';'0.001432'
10500;'0.000036';'0.001496'
10500;'0.000036';'0.001617'
10500;'0.000036';'0.001571'
10500;'0.000036';'0.001602'
10500;'0.000034';'0.001557'
10500;'0.000035';'0.001295'
10500;'0.000036';'0.001610'
10500;'0.000036';'0.001553'
10500;'0.000035';'0.001572'
10600;'0.000011';'0.001935'
10600;'0.000011';'0.001271'
10600;'0.000011';'0.001775'
10600;'0.000010';'0.001815'
10600;'0.000011';'0.001494'
10600;'0.000012';'0.001558'
10600;'0.000011';'0.001448'
10600;'0.000011';'0.002553'
10600;'0.000011';'0.005517'
10600;'0.000011';'0.001789'
10700;'0.000011';'0.001571'
10700;'0.000010';'0.001821'
10700;'0.000011';'0.002303'
10700;'0.000011';'0.002098'
10700;'0.000010';'0.001671'
10700;'0.000011';'0.012259'
10700;'0.000011';'0.001837'
10700;'0.000016';'0.002230'
10700;'0.000016';'0.004063'
10700;'0.000011';'0.001527'
10800;'0.000028';'0.001521'
10800;'0.000028';'0.001644'
10800;'0.000028';'0.001694'
10800;'0.000027';'0.001693'
10800;'0.000028';'0.001850'
10800;'0.000028';'0.001668'
10800;'0.000028';'0.001751'
10800;'0.000054';'0.001392'
10800;'0.000027';'0.001453'
10800;'0.000027';'0.001846'
10900;'0.000158';'0.001586'
10900;'0.000641';'0.001552'
10900;'0.000076';'0.001597'
10900;'0.000032';'0.001587'
10900;'0.000032';'0.001652'
10900;'0.000032';'0.001910'
10900;'0.000032';'0.001442'
10900;'0.000032';'0.001505'
10900;'0.000032';'0.002214'
10900;'0.000032';'0.001573'
11000;'0.000009';'0.001949'
11000;'0.000010';'0.001545'
11000;'0.000009';'0.001515'
11000;'0.000009';'0.001604'
11000;'0.000009';'0.001767'
11000;'0.000009';'0.001730'
11000;'0.000009';'0.001561'
11000;'0.000009';'0.001785'
11000;'0.000009';'0.001445'
11000;'0.000009';'0.002001'
11100;'0.000038';'0.001688'
11100;'0.000038';'0.003599'
11100;'0.000085';'0.001691'
11100;'0.000654';'0.001810'
11100;'0.000037';'0.001616'
11100;'0.000038';'0.001605'
11100;'0.000037';'0.001653'
11100;'0.000643';'0.001577'
11100;'0.000624';'0.001559'
11100;'0.000083';'0.001662'
11200;'0.000003';'0.001897'
11200;'0.000004';'0.001661'
11200;'0.000004';'0.001424'
11200;'0.000004';'0.001410'
11200;'0.000003';'0.002218'
11200;'0.000004';'0.001880'
11200;'0.000004';'0.001733'
11200;'0.000003';'0.001677'
11200;'0.000003';'0.001821'
11200;'0.000003';'0.001626'
11300;'0.000038';'0.001587'
11300;'0.000038';'0.001664'
11300;'0.000038';'0.001741'
11300;'0.000037';'0.007990'
11300;'0.000038';'0.001385'
11300;'0.000038';'0.001847'
11300;'0.000038';'0.002119'
11300;'0.000038';'0.002206'
11300;'0.000038';'0.002628'
11300;'0.000038';'0.002055'
11400;'0.000007';'0.001897'
11400;'0.000007';'0.001985'
11400;'0.000006';'0.002044'
11400;'0.000007';'0.001892'
11400;'0.000007';'0.002250'
11400;'0.000007';'0.001371'
11400;'0.000008';'0.001806'
11400;'0.000007';'0.001515'
11400;'0.000007';'0.001655'
11400;'0.000007';'0.001605'
11500;'0.000039';'0.001710'
11500;'0.000039';'0.001277'
11500;'0.000039';'0.001545'
11500;'0.000039';'0.001689'
11500;'0.000039';'0.002441'
11500;'0.000039';'0.001861'
11500;'0.000039';'0.001572'
11500;'0.000039';'0.001510'
11500;'0.000039';'0.001646'
11500;'0.000038';'0.001487'
11600;'0.000039';'0.001670'
11600;'0.000039';'0.001634'
11600;'0.000039';'0.001699'
11600;'0.000039';'0.001507'
11600;'0.000039';'0.001640'
11600;'0.000039';'0.001907'
11600;'0.000039';'0.001659'
11600;'0.000039';'0.001816'
11600;'0.000039';'0.001721'
11600;'0.000039';'0.001624'
11700;'0.000016';'0.001565'
11700;'0.000016';'0.001645'
11700;'0.000016';'0.001801'
11700;'0.000016';'0.001747'
11700;'0.000016';'0.004443'
11700;'0.000016';'0.001682'
11700;'0.000021';'0.001863'
11700;'0.000016';'0.001774'
11700;'0.000016';'0.001748'
11700;'0.000016';'0.001758'
11800;'0.000145';'0.001662'
11800;'0.000039';'0.001537'
11800;'0.000040';'0.001624'
11800;'0.000039';'0.001536'
11800;'0.000040';'0.002128'
11800;'0.000040';'0.001610'
11800;'0.000040';'0.002242'
11800;'0.000040';'0.001875'
11800;'0.000039';'0.001637'
11800;'0.000040';'0.001590'
11900;'0.000035';'0.001691'
11900;'0.000035';'0.001543'
11900;'0.000036';'0.001651'
11900;'0.000035';'0.001600'
11900;'0.000036';'0.001629'
11900;'0.000035';'0.002285'
11900;'0.000036';'0.001742'
11900;'0.000035';'0.002305'
11900;'0.000041';'0.001920'
11900;'0.000036';'0.001631'
12000;'0.000082';'0.001769'
12000;'0.000040';'0.001678'
12000;'0.000062';'0.001612'
12000;'0.000040';'0.001603'
12000;'0.000041';'0.001979'
12000;'0.000041';'0.001751'
12000;'0.000040';'0.004315'
12000;'0.000040';'0.001756'
12000;'0.000040';'0.001872'
12000;'0.000041';'0.001799'
12100;'0.000003';'0.001719'
12100;'0.000003';'0.001611'
12100;'0.000003';'0.001673'
12100;'0.000003';'0.001775'
12100;'0.000002';'0.001771'
12100;'0.000003';'0.007067'
12100;'0.000002';'0.001765'
12100;'0.000003';'0.001773'
12100;'0.000003';'0.002536'
12100;'0.000002';'0.001673'
12200;'0.000011';'0.001607'
12200;'0.000011';'0.001455'
12200;'0.000010';'0.001612'
12200;'0.000011';'0.001745'
12200;'0.000011';'0.001678'
12200;'0.000011';'0.001807'
12200;'0.000012';'0.001873'
12200;'0.000011';'0.002255'
12200;'0.000017';'0.001774'
12200;'0.000011';'0.002060'
12300;'0.000038';'0.001785'
12300;'0.000037';'0.001588'
12300;'0.000037';'0.001725'
12300;'0.000037';'0.001752'
12300;'0.000037';'0.001591'
12300;'0.000037';'0.001681'
12300;'0.000038';'0.001614'
12300;'0.000037';'0.001792'
12300;'0.000037';'0.001894'
12300;'0.000037';'0.001565'
12400;'0.000007';'0.001801'
12400;'0.000007';'0.002121'
12400;'0.000006';'0.001812'
12400;'0.000006';'0.001742'
12400;'0.000007';'0.001812'
12400;'0.000007';'0.001683'
12400;'0.000006';'0.001760'
12400;'0.000007';'0.001713'
12400;'0.000006';'0.002183'
12400;'0.000006';'0.001935'
12500;'0.000041';'0.001622'
12500;'0.000042';'0.001914'
12500;'0.000041';'0.002176'
12500;'0.000041';'0.001613'
12500;'0.000041';'0.001802'
12500;'0.000041';'0.001652'
12500;'0.000041';'0.001797'
12500;'0.000041';'0.001711'
12500;'0.000086';'0.001715'
12500;'0.000087';'0.002003'
12600;'0.000022';'0.001802'
12600;'0.000020';'0.002525'
12600;'0.000022';'0.001902'
12600;'0.000021';'0.001935'
12600;'0.000020';'0.002221'
12600;'0.000020';'0.001852'
12600;'0.000020';'0.001677'
12600;'0.000021';'0.001651'
12600;'0.000021';'0.001658'
12600;'0.000021';'0.001733'
12700;'0.000004';'0.001788'
12700;'0.000004';'0.001799'
12700;'0.000004';'0.002954'
12700;'0.000004';'0.001979'
12700;'0.000004';'0.002384'
12700;'0.000004';'0.001855'
12700;'0.000004';'0.001785'
12700;'0.000004';'0.001747'
12700;'0.000004';'0.001862'
12700;'0.000004';'0.001734'
12800;'0.000043';'0.001741'
12800;'0.000043';'0.001682'
12800;'0.000043';'0.001851'
12800;'0.000043';'0.001950'
12800;'0.000043';'0.001819'
12800;'0.000043';'0.001803'
12800;'0.000042';'0.002091'
12800;'0.000043';'0.001858'
12800;'0.000043';'0.002024'
12800;'0.000043';'0.001635'
12900;'0.000017';'0.001694'
12900;'0.000017';'0.001670'
12900;'0.000017';'0.001679'
12900;'0.000017';'0.001957'
12900;'0.000017';'0.010451'
12900;'0.000017';'0.002145'
12900;'0.000017';'0.002117'
12900;'0.000017';'0.002049'
12900;'0.000017';'0.002411'
12900;'0.000017';'0.002127'
13000;'0.000079';'0.002187'
13000;'0.000035';'0.001847'
13000;'0.000041';'0.002870'
13000;'0.000035';'0.001988'
13000;'0.000035';'0.001763'
13000;'0.000035';'0.001947'
13000;'0.000036';'0.002863'
13000;'0.000035';'0.001608'
13000;'0.000047';'0.001553'
13000;'0.000035';'0.001735'
13100;'0.000044';'0.001513'
13100;'0.000044';'0.002156'
13100;'0.000044';'0.002708'
13100;'0.000044';'0.001712'
13100;'0.000044';'0.002188'
13100;'0.000044';'0.002205'
13100;'0.000044';'0.001821'
13100;'0.000044';'0.001944'
13100;'0.000044';'0.001664'
13100;'0.000044';'0.001879'
13200;'0.000044';'0.001761'
13200;'0.000044';'0.001829'
13200;'0.000045';'0.001831'
13200;'0.000044';'0.004531'
13200;'0.000044';'0.001907'
13200;'0.000044';'0.001991'
13200;'0.000044';'0.002255'
13200;'0.000044';'0.001586'
13200;'0.000045';'0.001699'
13200;'0.000043';'0.001888'
13300;'0.000009';'0.001822'
13300;'0.000009';'0.001800'
13300;'0.000009';'0.001924'
13300;'0.000009';'0.001888'
13300;'0.000009';'0.002001'
13300;'0.000009';'0.001896'
13300;'0.000008';'0.001879'
13300;'0.000008';'0.002094'
13300;'0.000009';'0.001743'
13300;'0.000009';'0.001691'
13400;'0.000038';'0.001950'
13400;'0.000038';'0.001884'
13400;'0.000044';'0.001655'
13400;'0.000038';'0.001866'
13400;'0.000038';'0.003418'
13400;'0.000039';'0.001816'
13400;'0.000039';'0.001698'
13400;'0.000038';'0.001703'
13400;'0.000038';'0.002099'
13400;'0.000040';'0.001825'
13500;'0.000088';'0.001920'
13500;'0.000091';'0.001860'
13500;'0.000045';'0.002173'
13500;'0.000107';'0.002053'
13500;'0.000045';'0.013253'
13500;'0.000110';'0.002310'
13500;'0.000045';'0.002205'
13500;'0.000045';'0.001976'
13500;'0.000045';'0.002182'
13500;'0.000044';'0.002038'
13600;'0.000072';'0.002190'
13600;'0.000008';'0.001754'
13600;'0.000008';'0.002007'
13600;'0.000008';'0.001886'
13600;'0.000007';'0.002118'
13600;'0.000008';'0.002024'
13600;'0.000008';'0.001825'
13600;'0.000008';'0.002258'
13600;'0.000008';'0.001798'
13600;'0.000008';'0.002161'
13700;'0.000010';'0.001750'
13700;'0.000009';'0.001896'
13700;'0.000009';'0.001862'
13700;'0.000009';'0.001815'
13700;'0.000009';'0.001774'
13700;'0.000009';'0.002889'
13700;'0.000010';'0.001918'
13700;'0.000008';'0.002318'
13700;'0.000009';'0.002103'
13700;'0.000009';'0.001799'
13800;'0.000048';'0.001843'
13800;'0.000005';'0.001829'
13800;'0.000005';'0.001816'
13800;'0.000005';'0.001802'
13800;'0.000005';'0.001919'
13800;'0.000005';'0.001823'
13800;'0.000005';'0.001909'
13800;'0.000005';'0.001970'
13800;'0.000006';'0.002258'
13800;'0.000007';'0.001914'
13900;'0.000049';'0.002047'
13900;'0.000035';'0.001902'
13900;'0.000034';'0.001978'
13900;'0.000034';'0.001770'
13900;'0.000034';'0.002356'
13900;'0.000034';'0.006114'
13900;'0.000034';'0.002200'
13900;'0.000034';'0.001728'
13900;'0.000035';'0.002397'
13900;'0.000035';'0.001833'
14000;'0.000026';'0.001944'
14000;'0.000026';'0.002098'
14000;'0.000027';'0.001956'
14000;'0.000026';'0.001809'
14000;'0.000027';'0.001928'
14000;'0.000026';'0.001627'
14000;'0.000026';'0.002029'
14000;'0.000027';'0.001965'
14000;'0.000026';'0.002351'
14000;'0.000026';'0.001591'
14100;'0.000030';'0.001963'
14100;'0.000030';'0.001742'
14100;'0.000029';'0.001834'
14100;'0.000030';'0.001923'
14100;'0.000030';'0.001865'
14100;'0.000029';'0.001983'
14100;'0.000030';'0.001877'
14100;'0.000041';'0.001856'
14100;'0.000095';'0.007263'
14100;'0.000030';'0.001967'
14200;'0.000047';'0.002132'
14200;'0.000069';'0.002242'
14200;'0.000047';'0.001928'
14200;'0.000047';'0.001663'
14200;'0.000048';'0.001639'
14200;'0.000048';'0.001687'
14200;'0.000047';'0.001879'
14200;'0.000048';'0.001839'
14200;'0.000047';'0.001908'
14200;'0.000047';'0.003491'
14300;'0.000041';'0.001857'
14300;'0.000040';'0.002265'
14300;'0.000040';'0.001629'
14300;'0.000039';'0.001793'
14300;'0.000040';'0.001899'
14300;'0.000040';'0.001884'
14300;'0.000040';'0.001843'
14300;'0.000040';'0.001926'
14300;'0.000039';'0.001988'
14300;'0.000040';'0.003132'
14400;'0.000049';'0.001972'
14400;'0.000048';'0.002278'
14400;'0.000048';'0.002101'
14400;'0.000048';'0.001895'
14400;'0.000048';'0.002013'
14400;'0.000683';'0.001984'
14400;'0.000094';'0.001930'
14400;'0.000096';'0.002054'
14400;'0.000094';'0.002335'
14400;'0.000048';'0.001967'
14500;'0.000019';'0.002258'
14500;'0.000018';'0.001929'
14500;'0.000019';'0.002528'
14500;'0.000018';'0.001710'
14500;'0.000018';'0.001957'
14500;'0.000019';'0.002089'
14500;'0.000019';'0.001957'
14500;'0.000019';'0.001923'
14500;'0.000018';'0.001928'
14500;'0.000018';'0.001926'
14600;'0.000050';'0.001994'
14600;'0.000048';'0.001941'
14600;'0.000049';'0.002354'
14600;'0.000049';'0.002293'
14600;'0.000049';'0.001999'
14600;'0.000049';'0.002026'
14600;'0.000049';'0.001962'
14600;'0.000049';'0.001921'
14600;'0.000048';'0.002030'
14600;'0.000049';'0.002020'
14700;'0.000026';'0.005333'
14700;'0.000027';'0.001905'
14700;'0.000027';'0.002323'
14700;'0.000027';'0.001900'
14700;'0.000026';'0.001940'
14700;'0.000027';'0.001987'
14700;'0.000027';'0.001708'
14700;'0.000027';'0.002121'
14700;'0.000026';'0.001932'
14700;'0.000027';'0.002089'
14800;'0.000050';'0.003636'
14800;'0.000050';'0.001896'
14800;'0.000050';'0.002198'
14800;'0.000049';'0.001926'
14800;'0.000049';'0.001988'
14800;'0.000050';'0.001921'
14800;'0.000049';'0.001929'
14800;'0.000049';'0.001923'
14800;'0.000050';'0.001897'
14800;'0.000050';'0.002133'
14900;'0.000018';'0.002848'
14900;'0.000017';'0.001855'
14900;'0.000017';'0.002010'
14900;'0.000017';'0.002515'
14900;'0.000017';'0.001855'
14900;'0.000017';'0.002028'
14900;'0.000028';'0.001847'
14900;'0.000017';'0.001942'
14900;'0.000018';'0.001870'
14900;'0.000018';'0.001966'
15000;'0.000037';'0.001977'
15000;'0.000037';'0.002257'
15000;'0.000037';'0.004296'
15000;'0.000038';'0.002689'
15000;'0.000038';'0.002276'
15000;'0.000037';'0.002373'
15000;'0.000037';'0.002569'
15000;'0.000037';'0.002242'
15000;'0.000037';'0.002305'
15000;'0.000037';'0.001899'
15100;'0.000022';'0.002174'
15100;'0.000022';'0.003144'
15100;'0.000022';'0.002129'
15100;'0.000022';'0.002218'
15100;'0.000022';'0.002852'
15100;'0.000023';'0.001932'
15100;'0.000022';'0.002104'
15100;'0.000022';'0.002091'
15100;'0.000023';'0.002013'
15100;'0.000022';'0.001943'
15200;'0.000048';'0.002059'
15200;'0.000048';'0.002192'
15200;'0.000049';'0.002108'
15200;'0.000048';'0.002484'
15200;'0.000048';'0.002048'
15200;'0.000048';'0.001899'
15200;'0.000116';'0.002462'
15200;'0.000048';'0.001948'
15200;'0.000049';'0.002101'
15200;'0.000048';'0.002003'
15300;'0.000044';'0.002056'
15300;'0.000044';'0.006276'
15300;'0.000044';'0.001981'
15300;'0.000086';'0.002686'
15300;'0.000086';'0.002100'
15300;'0.000044';'0.001978'
15300;'0.000043';'0.002028'
15300;'0.000044';'0.001949'
15300;'0.000044';'0.001869'
15300;'0.000044';'0.002246'
15400;'0.000038';'0.003812'
15400;'0.000039';'0.001962'
15400;'0.000039';'0.002715'
15400;'0.000039';'0.002047'
15400;'0.000039';'0.001868'
15400;'0.000045';'0.001796'
15400;'0.000039';'0.002111'
15400;'0.000039';'0.002201'
15400;'0.000039';'0.002064'
15400;'0.000050';'0.002270'
15500;'0.000039';'0.002536'
15500;'0.000038';'0.001888'
15500;'0.000038';'0.002188'
15500;'0.000038';'0.002495'
15500;'0.000039';'0.002340'
15500;'0.000038';'0.002169'
15500;'0.000038';'0.002155'
15500;'0.000039';'0.002187'
15500;'0.000039';'0.013938'
15500;'0.000038';'0.002513'
15600;'0.000110';'0.002328'
15600;'0.001892';'0.002433'
15600;'0.000755';'0.003204'
15600;'0.000782';'0.002415'
15600;'0.000052';'0.002125'
15600;'0.000052';'0.007047'
15600;'0.000052';'0.002068'
15600;'0.000052';'0.002358'
15600;'0.000052';'0.002101'
15600;'0.000052';'0.002162'
15700;'0.000052';'0.002218'
15700;'0.000052';'0.002186'
15700;'0.000053';'0.002075'
15700;'0.000053';'0.002103'
15700;'0.000051';'0.002050'
15700;'0.000052';'0.002076'
15700;'0.000052';'0.002762'
15700;'0.000052';'0.002115'
15700;'0.000496';'0.002446'
15700;'0.000052';'0.002016'
15800;'0.000003';'0.002029'
15800;'0.000003';'0.002073'
15800;'0.000003';'0.002205'
15800;'0.000003';'0.002043'
15800;'0.000004';'0.002156'
15800;'0.000003';'0.002056'
15800;'0.000003';'0.002444'
15800;'0.000004';'0.002323'
15800;'0.000004';'0.002455'
15800;'0.000004';'0.002044'
15900;'0.000053';'0.002483'
15900;'0.000053';'0.002014'
15900;'0.000054';'0.002665'
15900;'0.000052';'0.001786'
15900;'0.000052';'0.002031'
15900;'0.000053';'0.001800'
15900;'0.000053';'0.002176'
15900;'0.000053';'0.002395'
15900;'0.000053';'0.002618'
15900;'0.000054';'0.002561'
16000;'0.000036';'0.002478'
16000;'0.000036';'0.002239'
16000;'0.000037';'0.002341'
16000;'0.000036';'0.002219'
16000;'0.000036';'0.002030'
16000;'0.000079';'0.002055'
16000;'0.000083';'0.002106'
16000;'0.000354';'0.002072'
16000;'0.000036';'0.002025'
16000;'0.000036';'0.002298'
16100;'0.000037';'0.002515'
16100;'0.000037';'0.002217'
16100;'0.000036';'0.001992'
16100;'0.000036';'0.002091'
16100;'0.000037';'0.001811'
16100;'0.000037';'0.002006'
16100;'0.000037';'0.002395'
16100;'0.000037';'0.002156'
16100;'0.000048';'0.002217'
16100;'0.000037';'0.002589'
16200;'0.000044';'0.002507'
16200;'0.000045';'0.002338'
16200;'0.000045';'0.002111'
16200;'0.000045';'0.002101'
16200;'0.000044';'0.002091'
16200;'0.000046';'0.002058'
16200;'0.000045';'0.002949'
16200;'0.000045';'0.002153'
16200;'0.000045';'0.002218'
16200;'0.000045';'0.002864'
16300;'0.000003';'0.002619'
16300;'0.000003';'0.002289'
16300;'0.000003';'0.002129'
16300;'0.000003';'0.002510'
16300;'0.000002';'0.002189'
16300;'0.000003';'0.002361'
16300;'0.000003';'0.002482'
16300;'0.000003';'0.002343'
16300;'0.000003';'0.002296'
16300;'0.000002';'0.003330'
16400;'0.000008';'0.002523'
16400;'0.000008';'0.002168'
16400;'0.000008';'0.002134'
16400;'0.000007';'0.002206'
16400;'0.000007';'0.002070'
16400;'0.000007';'0.002004'
16400;'0.000007';'0.002065'
16400;'0.000008';'0.002685'
16400;'0.000007';'0.002210'
16400;'0.000007';'0.002541'
16500;'0.000037';'0.002105'
16500;'0.000037';'0.002188'
16500;'0.000037';'0.002155'
16500;'0.000037';'0.002463'
16500;'0.000037';'0.002082'
16500;'0.000037';'0.008133'
16500;'0.000037';'0.002244'
16500;'0.000037';'0.002596'
16500;'0.000037';'0.002078'
16500;'0.000037';'0.002031'
16600;'0.000101';'0.002306'
16600;'0.000101';'0.002089'
16600;'0.000102';'0.002081'
16600;'0.000784';'0.008079'
16600;'0.000055';'0.002317'
16600;'0.000070';'0.002788'
16600;'0.000056';'0.001898'
16600;'0.000055';'0.001876'
16600;'0.000056';'0.002232'
16600;'0.000066';'0.002134'
16700;'0.000014';'0.002219'
16700;'0.000020';'0.007981'
16700;'0.000015';'0.002115'
16700;'0.000014';'0.002620'
16700;'0.000015';'0.002191'
16700;'0.000015';'0.001899'
16700;'0.000014';'0.002111'
16700;'0.000015';'0.001911'
16700;'0.000014';'0.001933'
16700;'0.000014';'0.002131'
16800;'0.000058';'0.002933'
16800;'0.000128';'0.002237'
16800;'0.000056';'0.002349'
16800;'0.000056';'0.002218'
16800;'0.000056';'0.002308'
16800;'0.000056';'0.002133'
16800;'0.000099';'0.002315'
16800;'0.000056';'0.002202'
16800;'0.000056';'0.009233'
16800;'0.000055';'0.001987'
16900;'0.000021';'0.005004'
16900;'0.000020';'0.002624'
16900;'0.000020';'0.003435'
16900;'0.000021';'0.002543'
16900;'0.000021';'0.006976'
16900;'0.000024';'0.002234'
16900;'0.000021';'0.005330'
16900;'0.000020';'0.002562'
16900;'0.000020';'0.002103'
16900;'0.000020';'0.002032'
17000;'0.000057';'0.001885'
17000;'0.000056';'0.002202'
17000;'0.000056';'0.008074'
17000;'0.000056';'0.002371'
17000;'0.000056';'0.002384'
17000;'0.000057';'0.002167'
17000;'0.000056';'0.002313'
17000;'0.000119';'0.002245'
17000;'0.000115';'0.002157'
17000;'0.000115';'0.002164'
17100;'0.000098';'0.007455'
17100;'0.000057';'0.002336'
17100;'0.000057';'0.002708'
17100;'0.000057';'0.002236'
17100;'0.000057';'0.002351'
17100;'0.000057';'0.002496'
17100;'0.000057';'0.002128'
17100;'0.000122';'0.002184'
17100;'0.000058';'0.006174'
17100;'0.000056';'0.002366'
17200;'0.000005';'0.002746'
17200;'0.000005';'0.001912'
17200;'0.000006';'0.002051'
17200;'0.000011';'0.002279'
17200;'0.000005';'0.002421'
17200;'0.000006';'0.001947'
17200;'0.000005';'0.002640'
17200;'0.000006';'0.002207'
17200;'0.000005';'0.002313'
17200;'0.000005';'0.002537'
17300;'0.000015';'0.002274'
17300;'0.000014';'0.002185'
17300;'0.000015';'0.002155'
17300;'0.000014';'0.002219'
17300;'0.000015';'0.002231'
17300;'0.000015';'0.002272'
17300;'0.000014';'0.003538'
17300;'0.000015';'0.002676'
17300;'0.000015';'0.002963'
17300;'0.000014';'0.007691'
17400;'0.000047';'0.002951'
17400;'0.000046';'0.002725'
17400;'0.000047';'0.005237'
17400;'0.000047';'0.002714'
17400;'0.000046';'0.002742'
17400;'0.000046';'0.002694'
17400;'0.000046';'0.002200'
17400;'0.000047';'0.002291'
17400;'0.000047';'0.002261'
17400;'0.000046';'0.002729'
17500;'0.000058';'0.002227'
17500;'0.000058';'0.002318'
17500;'0.000058';'0.004140'
17500;'0.000058';'0.002270'
17500;'0.000058';'0.002365'
17500;'0.000059';'0.002331'
17500;'0.000059';'0.002184'
17500;'0.000058';'0.002884'
17500;'0.000059';'0.002302'
17500;'0.000058';'0.002341'
17600;'0.000005';'0.002337'
17600;'0.000006';'0.002202'
17600;'0.000006';'0.002527'
17600;'0.000006';'0.002755'
17600;'0.000006';'0.002232'
17600;'0.000006';'0.002300'
17600;'0.000005';'0.002239'
17600;'0.000005';'0.002231'
17600;'0.000005';'0.002277'
17600;'0.000005';'0.006675'
17700;'0.000031';'0.002207'
17700;'0.000031';'0.002618'
17700;'0.000032';'0.002373'
17700;'0.000031';'0.002415'
17700;'0.000032';'0.002126'
17700;'0.000042';'0.002185'
17700;'0.000031';'0.002193'
17700;'0.000030';'0.002270'
17700;'0.000031';'0.004068'
17700;'0.000031';'0.002330'
17800;'0.000059';'0.002725'
17800;'0.000059';'0.002199'
17800;'0.000059';'0.002295'
17800;'0.000738';'0.002296'
17800;'0.000106';'0.002237'
17800;'0.000688';'0.007846'
17800;'0.000059';'0.001483'
17800;'0.000059';'0.003213'
17800;'0.000058';'0.002176'
17800;'0.000059';'0.002246'
17900;'0.000021';'0.002237'
17900;'0.000021';'0.002368'
17900;'0.000020';'0.002145'
17900;'0.000020';'0.002302'
17900;'0.000021';'0.003686'
17900;'0.000020';'0.002668'
17900;'0.000021';'0.002666'
17900;'0.000021';'0.002206'
17900;'0.000021';'0.002276'
17900;'0.000021';'0.002297'
18000;'0.000060';'0.002252'
18000;'0.000060';'0.002233'
18000;'0.000060';'0.002325'
18000;'0.000104';'0.002909'
18000;'0.000101';'0.002498'
18000;'0.000105';'0.002267'
18000;'0.000119';'0.002537'
18000;'0.000698';'0.002273'
18000;'0.000106';'0.002247'
18000;'0.000109';'0.006353'
18100;'0.000027';'0.002379'
18100;'0.000026';'0.002998'
18100;'0.000027';'0.002152'
18100;'0.000027';'0.002442'
18100;'0.000026';'0.002377'
18100;'0.000027';'0.002386'
18100;'0.000026';'0.002023'
18100;'0.000026';'0.002147'
18100;'0.000026';'0.002218'
18100;'0.000026';'0.002805'
18200;'0.000060';'0.002335'
18200;'0.000062';'0.002820'
18200;'0.000060';'0.002338'
18200;'0.000061';'0.002420'
18200;'0.000060';'0.002708'
18200;'0.000060';'0.002307'
18200;'0.000062';'0.002168'
18200;'0.000060';'0.002495'
18200;'0.000060';'0.002637'
18200;'0.000060';'0.002218'
18300;'0.000060';'0.002321'
18300;'0.000060';'0.002724'
18300;'0.000061';'0.002584'
18300;'0.000061';'0.002452'
18300;'0.000060';'0.002364'
18300;'0.000061';'0.002310'
18300;'0.000061';'0.002308'
18300;'0.000061';'0.007402'
18300;'0.000061';'0.002190'
18300;'0.000061';'0.002819'
18400;'0.000026';'0.002296'
18400;'0.000026';'0.002352'
18400;'0.000026';'0.002352'
