'DIMENSIONE';'TIME_SINGLE';'TIME_MULTI'
1800;'0.000006';'0.001707'
1800;'0.000006';'0.001602'
1800;'0.000006';'0.001165'
1800;'0.000006';'0.001343'
1800;'0.000006';'0.001478'
1800;'0.000005';'0.001253'
1800;'0.000006';'0.001213'
1800;'0.000006';'0.001399'
1800;'0.000006';'0.001414'
1800;'0.000006';'0.001425'
1800;'0.000006';'0.004064'
1800;'0.000005';'0.001366'
1800;'0.000006';'0.001459'
1800;'0.000006';'0.001619'
1800;'0.000006';'0.001517'
1800;'0.000006';'0.001670'
1800;'0.000006';'0.001459'
1800;'0.000006';'0.001589'
1800;'0.000005';'0.001173'
1800;'0.000006';'0.001497'
1800;'0.000006';'0.001501'
1800;'0.000006';'0.001630'
1800;'0.000006';'0.001535'
1800;'0.000006';'0.001421'
1800;'0.000006';'0.001527'
1800;'0.000006';'0.001283'
1800;'0.000006';'0.001456'
1800;'0.000006';'0.001856'
1800;'0.000006';'0.001436'
1800;'0.000006';'0.001303'
1900;'0.000006';'0.001641'
1900;'0.000005';'0.001346'
1900;'0.000005';'0.001214'
1900;'0.000005';'0.001508'
1900;'0.000005';'0.001599'
1900;'0.000005';'0.001714'
1900;'0.000006';'0.001606'
1900;'0.000005';'0.001497'
1900;'0.000005';'0.001327'
1900;'0.000005';'0.001791'
1900;'0.000006';'0.001716'
1900;'0.000005';'0.001356'
1900;'0.000006';'0.001286'
1900;'0.000006';'0.001365'
1900;'0.000005';'0.001606'
1900;'0.000006';'0.001511'
1900;'0.000005';'0.001482'
1900;'0.000005';'0.001316'
1900;'0.000005';'0.001489'
1900;'0.000005';'0.001737'
1900;'0.000005';'0.001976'
1900;'0.000005';'0.001657'
1900;'0.000005';'0.001366'
1900;'0.000005';'0.001799'
1900;'0.000005';'0.001735'
1900;'0.000005';'0.001433'
1900;'0.000006';'0.004472'
1900;'0.000005';'0.001752'
1900;'0.000005';'0.001737'
1900;'0.000005';'0.001892'
1900;'0.000005';'0.001950'
1900;'0.000005';'0.001842'
1900;'0.000005';'0.002208'
1900;'0.000005';'0.002196'
1900;'0.000005';'0.002716'
1900;'0.000005';'0.001752'
1900;'0.000005';'0.001743'
1900;'0.000005';'0.001733'
1900;'0.000005';'0.001761'
1900;'0.000005';'0.002847'
1900;'0.000005';'0.001767'
1900;'0.000006';'0.001822'
1900;'0.000005';'0.001494'
1900;'0.000005';'0.001504'
1900;'0.000005';'0.001581'
1900;'0.000005';'0.001755'
1900;'0.000005';'0.001680'
1900;'0.000005';'0.001776'
1900;'0.000005';'0.001590'
1900;'0.000005';'0.001817'
1900;'0.000005';'0.001813'
1900;'0.000006';'0.001510'
1900;'0.000005';'0.001515'
1900;'0.000005';'0.001539'
1900;'0.000005';'0.001258'
1900;'0.000005';'0.001471'
1900;'0.000005';'0.001492'
1900;'0.000005';'0.001606'
1900;'0.000005';'0.001287'
1900;'0.000005';'0.002026'
1900;'0.000005';'0.001669'
1900;'0.000005';'0.001863'
1900;'0.000005';'0.001586'
1900;'0.000005';'0.001822'
1900;'0.000005';'0.001634'
1900;'0.000005';'0.001537'
1900;'0.000005';'0.001496'
1900;'0.000005';'0.001495'
1900;'0.000006';'0.001608'
1900;'0.000006';'0.001404'
1900;'0.000005';'0.001531'
1900;'0.000005';'0.001477'
1900;'0.000006';'0.001255'
1900;'0.000006';'0.001537'
1900;'0.000006';'0.001593'
1900;'0.000005';'0.001820'
1900;'0.000006';'0.001732'
1900;'0.000005';'0.001500'
1900;'0.000005';'0.001445'
1900;'0.000005';'0.001511'
1900;'0.000005';'0.001532'
1900;'0.000005';'0.001559'
1900;'0.000005';'0.001497'
1900;'0.000006';'0.005834'
1900;'0.000005';'0.001743'
1900;'0.000005';'0.001886'
1900;'0.000005';'0.002614'
1900;'0.000005';'0.001871'
1900;'0.000005';'0.001709'
1900;'0.000005';'0.001603'
1900;'0.000005';'0.001528'
1900;'0.000005';'0.001512'
1900;'0.000004';'0.001479'
1900;'0.000006';'0.001564'
1900;'0.000005';'0.007638'
1900;'0.000005';'0.001538'
1900;'0.000005';'0.002006'
1900;'0.000005';'0.001799'
1900;'0.000005';'0.001577'
1900;'0.000005';'0.001551'
2000;'0.000005';'0.001705'
2000;'0.000005';'0.001715'
2000;'0.000005';'0.002124'
2000;'0.000005';'0.001926'
2000;'0.000004';'0.001849'
2000;'0.000005';'0.001655'
2000;'0.000005';'0.002134'
2000;'0.000005';'0.002397'
2000;'0.000005';'0.002137'
2000;'0.000005';'0.001762'
2000;'0.000005';'0.002000'
2000;'0.000005';'0.001963'
2000;'0.000005';'0.001883'
2000;'0.000004';'0.002229'
2000;'0.000005';'0.001857'
2000;'0.000005';'0.001596'
2000;'0.000005';'0.001598'
2000;'0.000004';'0.001835'
2000;'0.000004';'0.001798'
2000;'0.000005';'0.002060'
2000;'0.000005';'0.001760'
2000;'0.000004';'0.001731'
2000;'0.000005';'0.001977'
2000;'0.000005';'0.001729'
2000;'0.000004';'0.001535'
2000;'0.000004';'0.001680'
2000;'0.000005';'0.001592'
2000;'0.000005';'0.001552'
2000;'0.000005';'0.001609'
2000;'0.000004';'0.001591'
2000;'0.000005';'0.001555'
2000;'0.000005';'0.001442'
2000;'0.000005';'0.001736'
2000;'0.000005';'0.002144'
2000;'0.000005';'0.001745'
2000;'0.000005';'0.001684'
2000;'0.000005';'0.002095'
2000;'0.000005';'0.001905'
2000;'0.000005';'0.001522'
2000;'0.000005';'0.001613'
2000;'0.000005';'0.001707'
2000;'0.000005';'0.001658'
2000;'0.000005';'0.001537'
2000;'0.000006';'0.001628'
2000;'0.000005';'0.001724'
2000;'0.000005';'0.005092'
2000;'0.000005';'0.004155'
2000;'0.000005';'0.001564'
2000;'0.000005';'0.001820'
2000;'0.000005';'0.001818'
2000;'0.000004';'0.001529'
2000;'0.000005';'0.001577'
2000;'0.000005';'0.001421'
2000;'0.000005';'0.001439'
2000;'0.000005';'0.001628'
2000;'0.000004';'0.001517'
2000;'0.000005';'0.001524'
2000;'0.000005';'0.001484'
2000;'0.000005';'0.001669'
2000;'0.000005';'0.001453'
2000;'0.000005';'0.001899'
2000;'0.000004';'0.001799'
2000;'0.000005';'0.001356'
2000;'0.000005';'0.001359'
2000;'0.000004';'0.001543'
2000;'0.000004';'0.001963'
2000;'0.000005';'0.001401'
2000;'0.000005';'0.001502'
2000;'0.000004';'0.001928'
2000;'0.000005';'0.001681'
2000;'0.000005';'0.003549'
2000;'0.000005';'0.001490'
2000;'0.000005';'0.002054'
2000;'0.000004';'0.001841'
2000;'0.000005';'0.001535'
2000;'0.000005';'0.001558'
2000;'0.000004';'0.001742'
2000;'0.000005';'0.001552'
2000;'0.000005';'0.001509'
2000;'0.000005';'0.001651'
2000;'0.000005';'0.001620'
2000;'0.000005';'0.001807'
2000;'0.000005';'0.002000'
2000;'0.000005';'0.001898'
2000;'0.000005';'0.001985'
2000;'0.000006';'0.001911'
2000;'0.000005';'0.001779'
2000;'0.000005';'0.001549'
2000;'0.000005';'0.001587'
2000;'0.000005';'0.001624'
2000;'0.000005';'0.001625'
2000;'0.000005';'0.001818'
2000;'0.000005';'0.001657'
2000;'0.000005';'0.001745'
2000;'0.000004';'0.001736'
2000;'0.000005';'0.002980'
2000;'0.000005';'0.001580'
2000;'0.000005';'0.001784'
2000;'0.000005';'0.002182'
2000;'0.000005';'0.001568'
2100;'0.000008';'0.001556'
2100;'0.000009';'0.001532'
2100;'0.000008';'0.001662'
2100;'0.000008';'0.001547'
2100;'0.000008';'0.001707'
2100;'0.000008';'0.001527'
2100;'0.000008';'0.001741'
2100;'0.000008';'0.001811'
2100;'0.000008';'0.002002'
2100;'0.000009';'0.001894'
2100;'0.000009';'0.001611'
2100;'0.000009';'0.001727'
2100;'0.000008';'0.001875'
2100;'0.000008';'0.001792'
2100;'0.000008';'0.001776'
2100;'0.000008';'0.001676'
2100;'0.000008';'0.001677'
2100;'0.000008';'0.001612'
2100;'0.000008';'0.001623'
2100;'0.000008';'0.001919'
2100;'0.000008';'0.006436'
2100;'0.000009';'0.001703'
2100;'0.000008';'0.002225'
2100;'0.000009';'0.001786'
2100;'0.000009';'0.001919'
2100;'0.000008';'0.001579'
2100;'0.000009';'0.001704'
2100;'0.000008';'0.001660'
2100;'0.000009';'0.001692'
2100;'0.000008';'0.001645'
2100;'0.000008';'0.001889'
2100;'0.000008';'0.001853'
2100;'0.000008';'0.001638'
2100;'0.000008';'0.002215'
2100;'0.000008';'0.002210'
2100;'0.000008';'0.001487'
2100;'0.000008';'0.001842'
2100;'0.000008';'0.001674'
2100;'0.000008';'0.001744'
2100;'0.000008';'0.001434'
2100;'0.000009';'0.001617'
2100;'0.000008';'0.001694'
2100;'0.000009';'0.001810'
2100;'0.000008';'0.005957'
2100;'0.000008';'0.001708'
2100;'0.000008';'0.002386'
2100;'0.000009';'0.002091'
2100;'0.000008';'0.001938'
2100;'0.000008';'0.001776'
2100;'0.000008';'0.001801'
2100;'0.000008';'0.001789'
2100;'0.000008';'0.001609'
2100;'0.000008';'0.001561'
2100;'0.000009';'0.001634'
2100;'0.000008';'0.001789'
2100;'0.000008';'0.002083'
2100;'0.000008';'0.002012'
2100;'0.000008';'0.001643'
2100;'0.000009';'0.001938'
2100;'0.000008';'0.001968'
2100;'0.000008';'0.001793'
2100;'0.000008';'0.001659'
2100;'0.000009';'0.001667'
2100;'0.000008';'0.001685'
2100;'0.000008';'0.001856'
2100;'0.000008';'0.001862'
2100;'0.000008';'0.001889'
2100;'0.000008';'0.001661'
2100;'0.000008';'0.002029'
2100;'0.000008';'0.002090'
2100;'0.000009';'0.002110'
2100;'0.000008';'0.001802'
2100;'0.000008';'0.001781'
2100;'0.000009';'0.001844'
2100;'0.000008';'0.001870'
2100;'0.000008';'0.001741'
2100;'0.000008';'0.001484'
2100;'0.000008';'0.001775'
2100;'0.000008';'0.009448'
2100;'0.000008';'0.005079'
2100;'0.000009';'0.002193'
2100;'0.000008';'0.002045'
2100;'0.000052';'0.002041'
2100;'0.000051';'0.002202'
2100;'0.000008';'0.002057'
2100;'0.000008';'0.002083'
2100;'0.000009';'0.003166'
2100;'0.000008';'0.001756'
2100;'0.000009';'0.002359'
2100;'0.000009';'0.002042'
2100;'0.000009';'0.002066'
2100;'0.000009';'0.002042'
2100;'0.000009';'0.005014'
2100;'0.000008';'0.001985'
2100;'0.000008';'0.001989'
2100;'0.000009';'0.001494'
2100;'0.000008';'0.001628'
2100;'0.000008';'0.001737'
2100;'0.000008';'0.001702'
2100;'0.000008';'0.001941'
2200;'0.000002';'0.001934'
2200;'0.000002';'0.001976'
2200;'0.000002';'0.001867'
2200;'0.000002';'0.002093'
2200;'0.000002';'0.001878'
2200;'0.000003';'0.001963'
2200;'0.000002';'0.001778'
2200;'0.000001';'0.001848'
2200;'0.000002';'0.001757'
2200;'0.000002';'0.001906'
2200;'0.000002';'0.001742'
2200;'0.000002';'0.001800'
2200;'0.000002';'0.001984'
2200;'0.000002';'0.002036'
2200;'0.000002';'0.002062'
2200;'0.000003';'0.001847'
2200;'0.000002';'0.002090'
2200;'0.000003';'0.002073'
2200;'0.000002';'0.001969'
2200;'0.000002';'0.001703'
2200;'0.000002';'0.001782'
2200;'0.000003';'0.001757'
2200;'0.000003';'0.001771'
2200;'0.000003';'0.001700'
2200;'0.000002';'0.001514'
2200;'0.000002';'0.001814'
2200;'0.000002';'0.002835'
2200;'0.000003';'0.002238'
2200;'0.000002';'0.001803'
2200;'0.000002';'0.001900'
2200;'0.000002';'0.001784'
2200;'0.000002';'0.001857'
2200;'0.000003';'0.001799'
2200;'0.000002';'0.001788'
2200;'0.000002';'0.001794'
2200;'0.000003';'0.001791'
2200;'0.000003';'0.001841'
2200;'0.000002';'0.003822'
2200;'0.000003';'0.002059'
2200;'0.000003';'0.002069'
2200;'0.000003';'0.001770'
2200;'0.000002';'0.002089'
2200;'0.000002';'0.001796'
2200;'0.000002';'0.001879'
2200;'0.000002';'0.002342'
2200;'0.000002';'0.002106'
2200;'0.000003';'0.002490'
2200;'0.000003';'0.001834'
2200;'0.000003';'0.002202'
2200;'0.000003';'0.002878'
2200;'0.000003';'0.002059'
2200;'0.000003';'0.002159'
2200;'0.000003';'0.001796'
2200;'0.000002';'0.002490'
2200;'0.000002';'0.001982'
2200;'0.000002';'0.003557'
2200;'0.000002';'0.001716'
2200;'0.000002';'0.002176'
2200;'0.000002';'0.001717'
2200;'0.000002';'0.001881'
2200;'0.000002';'0.001680'
2200;'0.000002';'0.001675'
2200;'0.000002';'0.001790'
2200;'0.000002';'0.001787'
2200;'0.000003';'0.001891'
2200;'0.000002';'0.002048'
2200;'0.000002';'0.003695'
2200;'0.000002';'0.001873'
2200;'0.000003';'0.002441'
2200;'0.000001';'0.001977'
2200;'0.000002';'0.001826'
2200;'0.000002';'0.001597'
2200;'0.000002';'0.001858'
2200;'0.000002';'0.001823'
2200;'0.000003';'0.001821'
2200;'0.000002';'0.001816'
2200;'0.000003';'0.009111'
2200;'0.000003';'0.001817'
2200;'0.000003';'0.001901'
2200;'0.000002';'0.001876'
2200;'0.000002';'0.001859'
2200;'0.000002';'0.001869'
2200;'0.000003';'0.001830'
2200;'0.000003';'0.001901'
2200;'0.000002';'0.001574'
2200;'0.000003';'0.001582'
2200;'0.000002';'0.003030'
2200;'0.000002';'0.002068'
2200;'0.000003';'0.001812'
2200;'0.000003';'0.002187'
2200;'0.000002';'0.002113'
2200;'0.000002';'0.001650'
2200;'0.000003';'0.001786'
2200;'0.000003';'0.001814'
2200;'0.000002';'0.001906'
2200;'0.000002';'0.001692'
2200;'0.000002';'0.001641'
2200;'0.000003';'0.001611'
2200;'0.000002';'0.001820'
2200;'0.000003';'0.002511'
2300;'0.000009';'0.001901'
2300;'0.000008';'0.002514'
2300;'0.000009';'0.001927'
2300;'0.000008';'0.002028'
2300;'0.000009';'0.001761'
2300;'0.000009';'0.001724'
2300;'0.000009';'0.001602'
2300;'0.000009';'0.003204'
2300;'0.000009';'0.007734'
2300;'0.000014';'0.002087'
2300;'0.000009';'0.002674'
2300;'0.000009';'0.002243'
2300;'0.000009';'0.001831'
2300;'0.000008';'0.001968'
2300;'0.000009';'0.001896'
2300;'0.000009';'0.001977'
2300;'0.000009';'0.001994'
2300;'0.000009';'0.002020'
2300;'0.000009';'0.001915'
2300;'0.000008';'0.003519'
2300;'0.000009';'0.001944'
2300;'0.000009';'0.002376'
2300;'0.000009';'0.002119'
2300;'0.000009';'0.001936'
2300;'0.000009';'0.001821'
2300;'0.000009';'0.002041'
2300;'0.000009';'0.001881'
2300;'0.000009';'0.001816'
2300;'0.000009';'0.001958'
2300;'0.000009';'0.005583'
2300;'0.000009';'0.001892'
2300;'0.000009';'0.002204'
2300;'0.000009';'0.002229'
2300;'0.000009';'0.002173'
2300;'0.000009';'0.002010'
2300;'0.000009';'0.002032'
2300;'0.000009';'0.002076'
2300;'0.000009';'0.002041'
2300;'0.000009';'0.002094'
2300;'0.000009';'0.002063'
2300;'0.000009';'0.002167'
2300;'0.000009';'0.002286'
2300;'0.000009';'0.001908'
2300;'0.000009';'0.002321'
2300;'0.000009';'0.002009'
2300;'0.000009';'0.001668'
2300;'0.000009';'0.001762'
2300;'0.000009';'0.001881'
2300;'0.000009';'0.002065'
2300;'0.000009';'0.002328'
2300;'0.000008';'0.002320'
2300;'0.000029';'0.008935'
2300;'0.000009';'0.001890'
2300;'0.000009';'0.002511'
2300;'0.000009';'0.002050'
2300;'0.000009';'0.002149'
2300;'0.000009';'0.001991'
2300;'0.000009';'0.001932'
2300;'0.000009';'0.001925'
2300;'0.000009';'0.002005'
2300;'0.000008';'0.001939'
2300;'0.000009';'0.002817'
2300;'0.000009';'0.001898'
2300;'0.000009';'0.002259'
2300;'0.000009';'0.002021'
2300;'0.000009';'0.002068'
2300;'0.000008';'0.001911'
2300;'0.000008';'0.001727'
2300;'0.000009';'0.001978'
2300;'0.000009';'0.002110'
2300;'0.000009';'0.001892'
2300;'0.000009';'0.001934'
2300;'0.000009';'0.001826'
2300;'0.000009';'0.002488'
2300;'0.000011';'0.002047'
2300;'0.000009';'0.002199'
2300;'0.000009';'0.001967'
2300;'0.000009';'0.002021'
2300;'0.000009';'0.001979'
2300;'0.000008';'0.002218'
2300;'0.000009';'0.007269'
2300;'0.000009';'0.001959'
2300;'0.000009';'0.002595'
2300;'0.000009';'0.002251'
2300;'0.000009';'0.001882'
2300;'0.000009';'0.002058'
2300;'0.000009';'0.001955'
2300;'0.000009';'0.001880'
2300;'0.000009';'0.001947'
2300;'0.000009';'0.002020'
2300;'0.000009';'0.001996'
2300;'0.000014';'0.002488'
2300;'0.000009';'0.002269'
2300;'0.000010';'0.002344'
2300;'0.000009';'0.002108'
2300;'0.000009';'0.007140'
2300;'0.000009';'0.003438'
2300;'0.000009';'0.002271'
2300;'0.000009';'0.005312'
2300;'0.000009';'0.003351'
2400;'0.000009';'0.002409'
2400;'0.000052';'0.002347'
2400;'0.000055';'0.002273'
2400;'0.000009';'0.001986'
2400;'0.000009';'0.002220'
2400;'0.000009';'0.002197'
2400;'0.000009';'0.003140'
2400;'0.000699';'0.002417'
2400;'0.000008';'0.002153'
2400;'0.000009';'0.001981'
2400;'0.000009';'0.001875'
2400;'0.000009';'0.001901'
2400;'0.000009';'0.001851'
2400;'0.000010';'0.008679'
2400;'0.000009';'0.001884'
2400;'0.000010';'0.002402'
2400;'0.000009';'0.001947'
2400;'0.000009';'0.001953'
2400;'0.000010';'0.002114'
2400;'0.000061';'0.002000'
2400;'0.000765';'0.002006'
2400;'0.000058';'0.002051'
2400;'0.000009';'0.001709'
2400;'0.000009';'0.003994'
2400;'0.000010';'0.002241'
2400;'0.000009';'0.001722'
2400;'0.000011';'0.001719'
2400;'0.000009';'0.002212'
2400;'0.000009';'0.002069'
2400;'0.000009';'0.001761'
2400;'0.000009';'0.002080'
2400;'0.000011';'0.002228'
2400;'0.000009';'0.003944'
2400;'0.000009';'0.003830'
2400;'0.000009';'0.002151'
2400;'0.000009';'0.002221'
2400;'0.000009';'0.002239'
2400;'0.000009';'0.002083'
2400;'0.000009';'0.002519'
2400;'0.000009';'0.002322'
2400;'0.000009';'0.003733'
2400;'0.000017';'0.002229'
2400;'0.000009';'0.002395'
2400;'0.000010';'0.002928'
2400;'0.000010';'0.002423'
2400;'0.000009';'0.002383'
2400;'0.000010';'0.002621'
2400;'0.000009';'0.002838'
2400;'0.000009';'0.002505'
2400;'0.000010';'0.002560'
2400;'0.000009';'0.002707'
2400;'0.000009';'0.002074'
2400;'0.000009';'0.002562'
2400;'0.000009';'0.002346'
2400;'0.000009';'0.002052'
2400;'0.000009';'0.002047'
2400;'0.000009';'0.002859'
2400;'0.000010';'0.002694'
2400;'0.000010';'0.002223'
2400;'0.000009';'0.002385'
2400;'0.000009';'0.002092'
2400;'0.000009';'0.002280'
2400;'0.000009';'0.002105'
2400;'0.000009';'0.002000'
2400;'0.000009';'0.002085'
2400;'0.000009';'0.002346'
2400;'0.000009';'0.002537'
2400;'0.000009';'0.002197'
2400;'0.000009';'0.003412'
2400;'0.000010';'0.002362'
2400;'0.000009';'0.002260'
2400;'0.000009';'0.001974'
2400;'0.000009';'0.001968'
2400;'0.000009';'0.002068'
2400;'0.000009';'0.002441'
2400;'0.000010';'0.002177'
2400;'0.000010';'0.002788'
2400;'0.000009';'0.001918'
2400;'0.000009';'0.003203'
2400;'0.000050';'0.002927'
2400;'0.000051';'0.001919'
2400;'0.000051';'0.003189'
2400;'0.000052';'0.002106'
2400;'0.000051';'0.002153'
2400;'0.000009';'0.001989'
2400;'0.000009';'0.007203'
2400;'0.000009';'0.002016'
2400;'0.000009';'0.002338'
2400;'0.000010';'0.001994'
2400;'0.000009';'0.002097'
2400;'0.000009';'0.002132'
2400;'0.000009';'0.002118'
2400;'0.000010';'0.002202'
2400;'0.000009';'0.002519'
2400;'0.000009';'0.002109'
2400;'0.000009';'0.004085'
2400;'0.000010';'0.003191'
2400;'0.000010';'0.002201'
2400;'0.000009';'0.002025'
2400;'0.000009';'0.002141'
2500;'0.000009';'0.004519'
2500;'0.000010';'0.002068'
2500;'0.000009';'0.007513'
2500;'0.000010';'0.002167'
2500;'0.000010';'0.002817'
2500;'0.000015';'0.002070'
2500;'0.000009';'0.002175'
2500;'0.000009';'0.002195'
2500;'0.000010';'0.002052'
2500;'0.000010';'0.002046'
2500;'0.000009';'0.007544'
2500;'0.000009';'0.002057'
2500;'0.000010';'0.002348'
2500;'0.000009';'0.002138'
2500;'0.000011';'0.002124'
2500;'0.000010';'0.002114'
2500;'0.000009';'0.002247'
2500;'0.000009';'0.002113'
2500;'0.000010';'0.002196'
2500;'0.000009';'0.006178'
2500;'0.000009';'0.002069'
2500;'0.000010';'0.002837'
2500;'0.000009';'0.002292'
2500;'0.000010';'0.002070'
2500;'0.000010';'0.002089'
2500;'0.000009';'0.002253'
2500;'0.000010';'0.002127'
2500;'0.000010';'0.005661'
2500;'0.000009';'0.001947'
2500;'0.000052';'0.002536'
2500;'0.000055';'0.002096'
2500;'0.000054';'0.002306'
2500;'0.000009';'0.002221'
2500;'0.000010';'0.002068'
2500;'0.000009';'0.002112'
2500;'0.000009';'0.005126'
2500;'0.000009';'0.002348'
2500;'0.000010';'0.002069'
2500;'0.000010';'0.002583'
2500;'0.000010';'0.002076'
2500;'0.000009';'0.002076'
2500;'0.000010';'0.002091'
2500;'0.000010';'0.002177'
2500;'0.000010';'0.002076'
2500;'0.000009';'0.002170'
2500;'0.000010';'0.002379'
2500;'0.000010';'0.002069'
2500;'0.000010';'0.002651'
2500;'0.000010';'0.001836'
2500;'0.000010';'0.002102'
2500;'0.000010';'0.002138'
2500;'0.000010';'0.002078'
2500;'0.000009';'0.002190'
2500;'0.000010';'0.005199'
2500;'0.000010';'0.003274'
2500;'0.000010';'0.002243'
2500;'0.000010';'0.002684'
2500;'0.000010';'0.002097'
2500;'0.000009';'0.002086'
2500;'0.000009';'0.002116'
2500;'0.000009';'0.002112'
2500;'0.000010';'0.002238'
2500;'0.000010';'0.002223'
2500;'0.000009';'0.002823'
2500;'0.000009';'0.002121'
2500;'0.000009';'0.002695'
2500;'0.000010';'0.002248'
2500;'0.000010';'0.002073'
2500;'0.000009';'0.002044'
2500;'0.000010';'0.002007'
2500;'0.000011';'0.002235'
2500;'0.000010';'0.004518'
2500;'0.000010';'0.002919'
2500;'0.000009';'0.002621'
2500;'0.000009';'0.002421'
2500;'0.000010';'0.002617'
2500;'0.000009';'0.003005'
2500;'0.000009';'0.002553'
2500;'0.000010';'0.002068'
2500;'0.000010';'0.009217'
2500;'0.000009';'0.003819'
2500;'0.000010';'0.002391'
2500;'0.000010';'0.002914'
2500;'0.000010';'0.002052'
2500;'0.000010';'0.002242'
2500;'0.000010';'0.002251'
2500;'0.000010';'0.001860'
2500;'0.000010';'0.008609'
2500;'0.000010';'0.002149'
2500;'0.000010';'0.002558'
2500;'0.000009';'0.002090'
2500;'0.000010';'0.002320'
2500;'0.000009';'0.002110'
2500;'0.000009';'0.002121'
2500;'0.000010';'0.002142'
2500;'0.000010';'0.002212'
2500;'0.000010';'0.002500'
2500;'0.000009';'0.001925'
2500;'0.000010';'0.002187'
2500;'0.000061';'0.002552'
2600;'0.000010';'0.002289'
2600;'0.000010';'0.002682'
2600;'0.000010';'0.002170'
2600;'0.000009';'0.002143'
2600;'0.000010';'0.002368'
2600;'0.000010';'0.009376'
2600;'0.000010';'0.002148'
2600;'0.000010';'0.002605'
2600;'0.000010';'0.002277'
2600;'0.000010';'0.002156'
2600;'0.000010';'0.002238'
2600;'0.000010';'0.002256'
2600;'0.000010';'0.002168'
2600;'0.000009';'0.002126'
2600;'0.000010';'0.002193'
2600;'0.000010';'0.003641'
2600;'0.000010';'0.002159'
2600;'0.000010';'0.002194'
2600;'0.000010';'0.002587'
2600;'0.000010';'0.002222'
2600;'0.000010';'0.002459'
2600;'0.000010';'0.002455'
2600;'0.000010';'0.002416'
2600;'0.000010';'0.002654'
2600;'0.000010';'0.002685'
2600;'0.000010';'0.002775'
2600;'0.000010';'0.002897'
2600;'0.000009';'0.002708'
2600;'0.000009';'0.002624'
2600;'0.000010';'0.002616'
2600;'0.000010';'0.002614'
2600;'0.000010';'0.002300'
2600;'0.000009';'0.002165'
2600;'0.000009';'0.002253'
2600;'0.000009';'0.002306'
2600;'0.000009';'0.002711'
2600;'0.000010';'0.002137'
2600;'0.000009';'0.002725'
2600;'0.000010';'0.002605'
2600;'0.000009';'0.002268'
2600;'0.000010';'0.002231'
2600;'0.000009';'0.002216'
2600;'0.000010';'0.002086'
2600;'0.000010';'0.009402'
2600;'0.000015';'0.003120'
2600;'0.000010';'0.002631'
2600;'0.000009';'0.002224'
2600;'0.000009';'0.002365'
2600;'0.000010';'0.002164'
2600;'0.000010';'0.002226'
2600;'0.000010';'0.002215'
2600;'0.000010';'0.003380'
2600;'0.000010';'0.003125'
2600;'0.000015';'0.002807'
2600;'0.000008';'0.002285'
2600;'0.000010';'0.002217'
2600;'0.000010';'0.002008'
2600;'0.000010';'0.002148'
2600;'0.000010';'0.002355'
2600;'0.000010';'0.002686'
2600;'0.000010';'0.002316'
2600;'0.000011';'0.002762'
2600;'0.000010';'0.002235'
2600;'0.000010';'0.002219'
2600;'0.000010';'0.002131'
2600;'0.000009';'0.002268'
2600;'0.000010';'0.002523'
2600;'0.000009';'0.001942'
2600;'0.000010';'0.002243'
2600;'0.000010';'0.002578'
2600;'0.000009';'0.002656'
2600;'0.000010';'0.002272'
2600;'0.000010';'0.002461'
2600;'0.000010';'0.002247'
2600;'0.000010';'0.002240'
2600;'0.000010';'0.002062'
2600;'0.000010';'0.002547'
2600;'0.000010';'0.002985'
2600;'0.000010';'0.002827'
2600;'0.000009';'0.002952'
2600;'0.000010';'0.002299'
2600;'0.000009';'0.002266'
2600;'0.000010';'0.002205'
2600;'0.000009';'0.002219'
2600;'0.000009';'0.002303'
2600;'0.000009';'0.002225'
2600;'0.000010';'0.002250'
2600;'0.000010';'0.002701'
2600;'0.000010';'0.002400'
2600;'0.000010';'0.002677'
2600;'0.000010';'0.002538'
2600;'0.000010';'0.002008'
2600;'0.000010';'0.002267'
2600;'0.000010';'0.001971'
2600;'0.000010';'0.001997'
2600;'0.000009';'0.009861'
2600;'0.000010';'0.002358'
2600;'0.000010';'0.003249'
2600;'0.000015';'0.002411'
2600;'0.000010';'0.002297'
2700;'0.000004';'0.002382'
2700;'0.000004';'0.002383'
2700;'0.000004';'0.002300'
2700;'0.000004';'0.002417'
2700;'0.000004';'0.007598'
2700;'0.000004';'0.002094'
2700;'0.000004';'0.002537'
2700;'0.000003';'0.002330'
2700;'0.000004';'0.002275'
2700;'0.000004';'0.002234'
2700;'0.000004';'0.002567'
2700;'0.000004';'0.002298'
2700;'0.000004';'0.002273'
2700;'0.000003';'0.002249'
2700;'0.000004';'0.002718'
2700;'0.000003';'0.002393'
2700;'0.000004';'0.002012'
2700;'0.000004';'0.002392'
2700;'0.000004';'0.002317'
2700;'0.000004';'0.002240'
2700;'0.000004';'0.002230'
2700;'0.000004';'0.002378'
2700;'0.000004';'0.004085'
2700;'0.000004';'0.002302'
2700;'0.000004';'0.003119'
2700;'0.000004';'0.002341'
2700;'0.000004';'0.002276'
2700;'0.000004';'0.002157'
2700;'0.000003';'0.002597'
2700;'0.000004';'0.002177'
2700;'0.000004';'0.002616'
2700;'0.000004';'0.002849'
2700;'0.000004';'0.002156'
2700;'0.000004';'0.002328'
2700;'0.000004';'0.002796'
2700;'0.000003';'0.002334'
2700;'0.000004';'0.002406'
2700;'0.000003';'0.002207'
2700;'0.000003';'0.002254'
2700;'0.000004';'0.002432'
2700;'0.000003';'0.002429'
2700;'0.000004';'0.003685'
2700;'0.000004';'0.002196'
