'DIMENSIONE';'TIME_SINGLE';'TIME_MULTI'
9000;'0.000031';'0.001400'
9000;'0.000030';'0.001442'
9000;'0.000031';'0.001414'
9000;'0.000030';'0.001471'
9000;'0.000031';'0.001678'
9000;'0.000031';'0.001533'
9000;'0.000030';'0.003406'
9000;'0.000030';'0.001523'
9000;'0.000030';'0.001955'
9000;'0.000030';'0.001579'
9000;'0.000031';'0.001580'
9000;'0.000030';'0.001717'
9000;'0.000030';'0.001358'
9000;'0.000518';'0.001429'
9000;'0.000078';'0.001505'
9000;'0.000086';'0.001451'
9000;'0.000077';'0.001492'
9000;'0.000080';'0.001531'
9000;'0.000031';'0.001593'
9000;'0.000030';'0.001972'
9000;'0.000031';'0.001366'
9000;'0.000031';'0.001528'
9000;'0.000031';'0.002164'
9000;'0.000031';'0.001442'
9000;'0.000031';'0.001357'
9000;'0.000030';'0.001396'
9000;'0.000031';'0.001373'
9000;'0.000031';'0.001375'
9000;'0.000030';'0.001455'
9000;'0.000031';'0.001417'
10000;'0.000034';'0.001630'
10000;'0.000034';'0.001680'
10000;'0.000033';'0.002665'
10000;'0.000034';'0.001394'
10000;'0.000034';'0.001850'
10000;'0.000058';'0.001880'
10000;'0.000034';'0.001446'
10000;'0.000034';'0.001392'
10000;'0.000034';'0.001318'
10000;'0.000034';'0.001401'
10000;'0.000034';'0.001401'
10000;'0.000034';'0.001486'
10000;'0.000033';'0.001463'
10000;'0.000034';'0.001318'
10000;'0.000034';'0.001532'
10000;'0.000034';'0.002286'
10000;'0.000034';'0.001825'
10000;'0.000033';'0.001504'
10000;'0.000034';'0.001674'
10000;'0.000034';'0.001734'
10000;'0.000034';'0.001407'
10000;'0.000034';'0.001485'
10000;'0.000034';'0.001380'
10000;'0.000034';'0.001405'
10000;'0.000034';'0.001428'
10000;'0.000034';'0.001508'
10000;'0.000034';'0.001413'
10000;'0.000034';'0.001555'
10000;'0.000035';'0.001819'
10000;'0.000034';'0.002108'
10000;'0.000034';'0.001696'
10000;'0.000555';'0.002111'
10000;'0.000618';'0.001823'
10000;'0.000547';'0.001558'
10000;'0.000034';'0.001550'
10000;'0.000146';'0.001493'
10000;'0.000081';'0.001531'
10000;'0.000080';'0.001575'
10000;'0.000079';'0.001485'
10000;'0.000084';'0.005622'
10000;'0.000053';'0.002870'
10000;'0.000044';'0.001539'
10000;'0.000034';'0.001879'
10000;'0.000034';'0.001508'
10000;'0.000034';'0.001738'
10000;'0.000045';'0.001551'
10000;'0.000034';'0.001552'
10000;'0.000035';'0.001450'
10000;'0.000034';'0.001513'
10000;'0.000033';'0.001522'
10000;'0.000034';'0.001454'
10000;'0.000034';'0.001623'
10000;'0.000034';'0.002354'
10000;'0.000034';'0.001928'
10000;'0.000034';'0.001239'
10000;'0.000033';'0.001562'
10000;'0.000034';'0.001730'
10000;'0.000034';'0.001335'
10000;'0.000034';'0.001502'
10000;'0.000034';'0.001242'
10000;'0.000034';'0.001371'
10000;'0.000034';'0.001487'
10000;'0.000033';'0.001574'
10000;'0.000034';'0.001696'
10000;'0.000033';'0.001525'
10000;'0.000033';'0.001545'
10000;'0.000034';'0.001485'
10000;'0.000034';'0.001828'
10000;'0.000034';'0.001785'
10000;'0.000040';'0.001575'
10000;'0.000034';'0.001902'
10000;'0.000034';'0.001643'
10000;'0.000034';'0.001661'
10000;'0.000034';'0.001416'
10000;'0.000034';'0.001258'
10000;'0.000033';'0.001462'
10000;'0.000034';'0.001506'
10000;'0.000034';'0.001641'
10000;'0.000034';'0.001914'
10000;'0.000034';'0.002205'
10000;'0.000034';'0.002304'
10000;'0.000034';'0.002284'
10000;'0.000034';'0.001915'
10000;'0.000034';'0.001826'
10000;'0.000034';'0.002220'
10000;'0.000078';'0.001820'
10000;'0.000034';'0.001753'
10000;'0.000080';'0.001670'
10000;'0.000034';'0.010905'
10000;'0.000034';'0.002117'
10000;'0.000179';'0.001765'
10000;'0.000034';'0.001787'
10000;'0.000034';'0.002714'
10000;'0.000034';'0.001766'
10000;'0.000034';'0.001482'
10000;'0.000034';'0.001550'
10000;'0.000034';'0.001569'
10000;'0.000034';'0.001475'
10000;'0.000034';'0.001595'
10000;'0.000034';'0.001712'
11000;'0.000037';'0.001747'
11000;'0.000038';'0.001611'
11000;'0.000037';'0.002830'
11000;'0.000037';'0.001761'
11000;'0.000037';'0.001514'
11000;'0.000037';'0.001492'
11000;'0.000051';'0.001553'
11000;'0.000037';'0.001511'
11000;'0.000037';'0.001482'
11000;'0.000037';'0.001490'
11000;'0.000037';'0.001286'
11000;'0.000037';'0.001936'
11000;'0.000058';'0.003069'
11000;'0.000037';'0.001844'
11000;'0.000036';'0.001576'
11000;'0.000037';'0.001499'
11000;'0.000079';'0.001883'
11000;'0.000037';'0.001524'
11000;'0.000037';'0.001751'
11000;'0.000037';'0.001571'
11000;'0.000037';'0.001597'
11000;'0.000037';'0.001478'
11000;'0.000057';'0.001759'
11000;'0.000058';'0.001755'
11000;'0.000141';'0.001547'
11000;'0.000038';'0.001469'
11000;'0.000037';'0.001513'
11000;'0.000037';'0.001438'
11000;'0.000037';'0.001583'
11000;'0.000037';'0.001603'
11000;'0.000037';'0.001542'
11000;'0.000037';'0.001680'
11000;'0.000037';'0.001867'
11000;'0.000037';'0.001939'
11000;'0.000037';'0.001921'
11000;'0.000081';'0.001666'
11000;'0.000037';'0.001701'
11000;'0.000037';'0.001757'
11000;'0.000037';'0.001791'
11000;'0.000037';'0.001493'
11000;'0.000037';'0.001573'
11000;'0.000037';'0.001709'
11000;'0.000037';'0.001674'
11000;'0.000037';'0.001456'
11000;'0.000037';'0.001404'
11000;'0.000037';'0.001660'
11000;'0.000038';'0.008754'
11000;'0.000037';'0.002398'
11000;'0.000037';'0.001961'
11000;'0.000079';'0.001857'
11000;'0.000037';'0.001954'
11000;'0.000037';'0.001932'
11000;'0.000038';'0.001889'
11000;'0.000037';'0.001700'
11000;'0.000038';'0.002147'
11000;'0.000037';'0.002380'
11000;'0.000037';'0.002342'
11000;'0.000037';'0.001414'
11000;'0.000037';'0.001725'
11000;'0.000037';'0.002129'
11000;'0.000037';'0.002178'
11000;'0.000037';'0.001657'
11000;'0.000037';'0.001640'
11000;'0.000076';'0.001844'
11000;'0.000037';'0.001677'
11000;'0.000037';'0.001361'
11000;'0.000037';'0.001473'
11000;'0.000037';'0.001892'
11000;'0.000037';'0.002013'
11000;'0.000038';'0.001817'
11000;'0.000037';'0.002158'
11000;'0.000042';'0.001832'
11000;'0.000037';'0.002036'
11000;'0.000037';'0.001758'
11000;'0.000037';'0.001501'
11000;'0.000037';'0.001936'
11000;'0.000037';'0.001571'
11000;'0.000037';'0.001687'
11000;'0.000038';'0.001654'
11000;'0.000037';'0.001631'
11000;'0.000037';'0.001618'
11000;'0.000037';'0.001598'
11000;'0.000037';'0.001573'
11000;'0.000037';'0.001820'
11000;'0.000091';'0.001982'
11000;'0.000037';'0.001797'
11000;'0.000037';'0.001673'
11000;'0.000037';'0.001549'
11000;'0.000037';'0.001753'
11000;'0.000037';'0.001836'
11000;'0.000037';'0.001578'
11000;'0.000081';'0.001625'
11000;'0.000037';'0.001637'
11000;'0.000038';'0.001822'
11000;'0.000037';'0.001893'
11000;'0.000037';'0.001761'
11000;'0.000037';'0.001990'
11000;'0.000037';'0.001975'
11000;'0.000037';'0.002000'
11000;'0.000037';'0.001727'
12000;'0.000040';'0.001681'
12000;'0.000041';'0.001500'
12000;'0.000041';'0.001394'
12000;'0.000041';'0.001829'
12000;'0.000041';'0.001619'
12000;'0.000041';'0.005278'
12000;'0.000040';'0.001522'
12000;'0.000041';'0.001469'
12000;'0.000040';'0.001949'
12000;'0.000040';'0.001686'
12000;'0.000040';'0.001556'
12000;'0.000041';'0.001599'
12000;'0.000041';'0.001792'
12000;'0.000052';'0.001790'
12000;'0.000040';'0.001686'
12000;'0.000040';'0.001605'
12000;'0.000041';'0.002002'
12000;'0.000041';'0.001797'
12000;'0.000040';'0.003701'
12000;'0.000040';'0.001853'
12000;'0.000040';'0.002079'
12000;'0.000040';'0.001867'
12000;'0.000041';'0.001607'
12000;'0.000040';'0.001625'
12000;'0.000040';'0.001615'
12000;'0.000040';'0.001687'
12000;'0.000040';'0.001563'
12000;'0.000040';'0.001539'
12000;'0.000040';'0.001608'
12000;'0.000040';'0.004173'
12000;'0.000041';'0.001790'
12000;'0.000041';'0.002290'
12000;'0.000040';'0.001704'
12000;'0.000040';'0.001878'
12000;'0.000040';'0.001793'
12000;'0.000040';'0.001487'
12000;'0.000040';'0.001799'
12000;'0.000046';'0.001732'
12000;'0.000040';'0.001641'
12000;'0.000040';'0.001483'
12000;'0.000040';'0.003189'
12000;'0.000063';'0.001769'
12000;'0.000040';'0.001422'
12000;'0.000041';'0.001822'
12000;'0.000040';'0.001645'
12000;'0.000041';'0.001435'
12000;'0.000040';'0.001797'
12000;'0.000040';'0.001735'
12000;'0.000040';'0.001620'
12000;'0.000041';'0.001745'
12000;'0.000041';'0.002925'
12000;'0.000041';'0.001728'
12000;'0.000041';'0.001842'
12000;'0.000040';'0.002002'
12000;'0.000041';'0.001678'
12000;'0.000041';'0.001447'
12000;'0.000041';'0.001723'
12000;'0.000040';'0.001667'
12000;'0.000085';'0.002872'
12000;'0.000041';'0.001818'
12000;'0.000040';'0.001952'
12000;'0.000040';'0.001954'
12000;'0.000041';'0.001770'
12000;'0.000040';'0.001973'
12000;'0.000040';'0.001944'
12000;'0.000041';'0.001746'
12000;'0.000041';'0.001560'
12000;'0.000040';'0.001689'
12000;'0.000041';'0.001762'
12000;'0.000040';'0.001652'
12000;'0.000040';'0.001653'
12000;'0.000041';'0.007667'
12000;'0.000041';'0.001452'
12000;'0.000040';'0.002187'
12000;'0.000040';'0.002005'
12000;'0.000040';'0.001736'
12000;'0.000041';'0.001765'
12000;'0.000041';'0.001653'
12000;'0.000041';'0.001803'
12000;'0.000041';'0.001697'
12000;'0.000040';'0.001466'
12000;'0.000041';'0.001781'
12000;'0.000040';'0.001571'
12000;'0.000040';'0.001765'
12000;'0.000040';'0.002105'
12000;'0.000041';'0.001661'
12000;'0.000040';'0.001673'
12000;'0.000040';'0.001881'
12000;'0.000040';'0.001659'
12000;'0.000040';'0.001727'
12000;'0.000089';'0.001731'
12000;'0.000040';'0.001989'
12000;'0.000041';'0.001926'
12000;'0.000040';'0.002833'
12000;'0.000040';'0.001761'
12000;'0.000040';'0.001969'
12000;'0.000040';'0.002054'
12000;'0.000040';'0.001850'
12000;'0.000041';'0.001673'
12000;'0.000040';'0.001764'
13000;'0.000043';'0.001762'
13000;'0.000044';'0.001696'
13000;'0.000043';'0.002012'
13000;'0.000057';'0.002000'
13000;'0.000043';'0.002008'
13000;'0.000043';'0.002759'
13000;'0.000044';'0.001917'
13000;'0.000044';'0.006362'
13000;'0.000044';'0.003046'
13000;'0.000044';'0.002105'
13000;'0.000043';'0.002606'
13000;'0.000044';'0.002166'
13000;'0.000043';'0.010046'
13000;'0.000044';'0.002073'
13000;'0.000043';'0.001720'
13000;'0.000044';'0.001632'
13000;'0.000044';'0.002508'
13000;'0.000043';'0.002844'
13000;'0.000043';'0.001720'
13000;'0.000043';'0.001712'
13000;'0.000044';'0.001692'
13000;'0.000043';'0.001910'
13000;'0.000043';'0.001780'
13000;'0.000044';'0.002028'
13000;'0.000044';'0.001898'
13000;'0.000044';'0.002266'
13000;'0.000044';'0.001984'
13000;'0.000044';'0.001755'
13000;'0.000044';'0.001903'
13000;'0.000044';'0.001826'
13000;'0.000044';'0.001802'
13000;'0.000043';'0.002138'
13000;'0.000043';'0.001829'
13000;'0.000044';'0.002270'
13000;'0.000044';'0.002046'
13000;'0.000044';'0.002419'
13000;'0.000044';'0.002109'
13000;'0.000043';'0.002727'
13000;'0.000044';'0.002286'
13000;'0.000044';'0.001843'
13000;'0.000044';'0.001775'
13000;'0.000044';'0.001852'
13000;'0.000044';'0.001786'
13000;'0.000043';'0.001813'
13000;'0.000101';'0.001817'
13000;'0.000044';'0.001884'
13000;'0.000088';'0.008853'
13000;'0.000043';'0.001844'
13000;'0.000043';'0.002248'
13000;'0.000044';'0.002146'
13000;'0.000044';'0.001807'
13000;'0.000118';'0.001845'
13000;'0.000044';'0.001837'
13000;'0.000044';'0.001858'
13000;'0.000123';'0.001806'
13000;'0.000103';'0.001948'
13000;'0.000043';'0.008887'
13000;'0.000044';'0.002033'
13000;'0.000095';'0.002569'
13000;'0.000068';'0.001567'
13000;'0.000044';'0.001876'
13000;'0.000044';'0.001730'
13000;'0.000118';'0.001746'
13000;'0.000044';'0.001777'
13000;'0.000044';'0.001782'
13000;'0.000045';'0.001790'
13000;'0.000043';'0.008125'
13000;'0.000044';'0.001861'
13000;'0.000043';'0.002439'
13000;'0.000044';'0.003585'
13000;'0.000044';'0.002165'
13000;'0.000043';'0.002368'
13000;'0.000044';'0.002403'
13000;'0.000091';'0.002313'
13000;'0.000043';'0.008090'
13000;'0.000044';'0.002266'
13000;'0.000043';'0.002197'
13000;'0.000044';'0.001857'
13000;'0.000044';'0.001908'
13000;'0.000043';'0.001759'
13000;'0.000118';'0.001816'
13000;'0.000043';'0.001882'
13000;'0.000044';'0.001916'
13000;'0.000043';'0.001613'
13000;'0.000044';'0.001985'
13000;'0.000043';'0.004267'
13000;'0.000043';'0.001691'
13000;'0.000044';'0.002253'
13000;'0.000044';'0.002395'
13000;'0.000044';'0.001845'
13000;'0.000043';'0.001812'
13000;'0.000044';'0.001707'
13000;'0.000049';'0.001632'
13000;'0.000044';'0.001586'
13000;'0.000044';'0.001615'
13000;'0.000043';'0.001880'
13000;'0.000044';'0.002477'
13000;'0.000044';'0.002082'
13000;'0.000043';'0.002665'
13000;'0.000044';'0.002236'
14000;'0.000047';'0.001991'
14000;'0.000046';'0.001867'
14000;'0.000047';'0.001963'
14000;'0.000047';'0.002059'
14000;'0.000047';'0.001899'
14000;'0.000047';'0.001813'
14000;'0.000112';'0.007434'
14000;'0.000074';'0.001959'
14000;'0.000047';'0.001853'
14000;'0.000047';'0.002336'
14000;'0.000047';'0.001921'
14000;'0.000047';'0.001931'
14000;'0.000047';'0.001997'
14000;'0.000047';'0.002035'
14000;'0.000047';'0.001963'
14000;'0.000047';'0.001941'
14000;'0.000047';'0.005801'
14000;'0.000047';'0.001946'
14000;'0.000057';'0.002023'
14000;'0.000047';'0.002224'
14000;'0.000047';'0.001717'
14000;'0.000047';'0.002227'
14000;'0.000046';'0.001966'
14000;'0.000102';'0.001891'
14000;'0.000047';'0.001858'
14000;'0.000047';'0.001591'
14000;'0.000047';'0.001953'
14000;'0.000046';'0.002049'
14000;'0.000047';'0.002405'
14000;'0.000047';'0.001848'
14000;'0.000057';'0.001864'
14000;'0.000047';'0.002103'
14000;'0.000047';'0.001903'
14000;'0.000047';'0.001868'
14000;'0.000046';'0.001631'
14000;'0.000046';'0.001613'
14000;'0.000046';'0.001611'
14000;'0.000046';'0.001829'
14000;'0.000053';'0.001656'
14000;'0.000047';'0.002125'
14000;'0.000047';'0.001865'
14000;'0.000047';'0.002103'
14000;'0.000046';'0.002394'
14000;'0.000047';'0.001916'
14000;'0.000046';'0.001704'
14000;'0.000046';'0.001800'
14000;'0.000047';'0.001838'
14000;'0.000047';'0.002007'
14000;'0.000047';'0.001917'
14000;'0.000047';'0.002075'
14000;'0.000047';'0.002393'
14000;'0.000047';'0.002157'
14000;'0.000047';'0.002544'
14000;'0.000047';'0.002424'
14000;'0.000047';'0.001926'
14000;'0.000046';'0.002079'
14000;'0.000047';'0.001920'
14000;'0.000068';'0.001948'
14000;'0.000047';'0.001921'
14000;'0.000047';'0.001932'
14000;'0.000047';'0.002328'
14000;'0.000047';'0.001968'
14000;'0.000047';'0.001686'
14000;'0.000047';'0.001768'
14000;'0.000047';'0.003103'
14000;'0.000046';'0.002073'
14000;'0.000047';'0.001965'
14000;'0.000047';'0.002060'
14000;'0.000046';'0.001986'
14000;'0.000046';'0.002009'
14000;'0.000047';'0.001980'
14000;'0.000046';'0.008053'
14000;'0.000047';'0.001946'
14000;'0.000188';'0.002521'
14000;'0.000048';'0.002063'
14000;'0.000092';'0.001911'
14000;'0.000046';'0.001699'
14000;'0.000047';'0.001853'
14000;'0.000047';'0.001986'
14000;'0.000047';'0.001870'
14000;'0.000047';'0.003588'
14000;'0.000047';'0.001976'
14000;'0.000046';'0.002215'
14000;'0.000047';'0.002251'
14000;'0.000047';'0.001897'
14000;'0.000047';'0.001953'
14000;'0.000127';'0.001900'
14000;'0.000046';'0.002184'
14000;'0.000047';'0.002040'
14000;'0.000047';'0.002058'
14000;'0.000047';'0.002279'
14000;'0.000047';'0.002167'
14000;'0.000046';'0.002371'
14000;'0.000047';'0.001921'
14000;'0.000047';'0.002079'
14000;'0.000046';'0.002334'
14000;'0.000047';'0.002056'
14000;'0.000047';'0.001974'
14000;'0.000046';'0.001993'
14000;'0.000046';'0.001984'
15000;'0.000010';'0.008135'
15000;'0.000013';'0.002100'
15000;'0.000009';'0.002737'
15000;'0.000009';'0.002124'
15000;'0.000009';'0.001903'
15000;'0.000009';'0.001933'
15000;'0.000009';'0.002245'
15000;'0.000009';'0.001932'
15000;'0.000009';'0.001903'
15000;'0.000009';'0.001930'
15000;'0.000009';'0.007561'
15000;'0.000009';'0.002128'
15000;'0.000009';'0.002602'
15000;'0.000009';'0.002075'
15000;'0.000009';'0.001777'
15000;'0.000009';'0.001858'
15000;'0.000009';'0.002107'
15000;'0.000008';'0.002111'
15000;'0.000009';'0.002025'
15000;'0.000008';'0.002336'
15000;'0.000009';'0.002103'
15000;'0.000008';'0.002201'
15000;'0.000009';'0.002989'
15000;'0.000009';'0.002436'
15000;'0.000009';'0.002377'
15000;'0.000009';'0.002316'
15000;'0.000009';'0.002809'
15000;'0.000009';'0.002498'
15000;'0.000008';'0.002283'
15000;'0.000009';'0.002652'
15000;'0.000009';'0.002407'
15000;'0.000009';'0.002222'
15000;'0.000010';'0.002685'
15000;'0.000009';'0.002219'
15000;'0.000009';'0.001986'
15000;'0.000009';'0.002069'
15000;'0.000010';'0.001941'
15000;'0.000009';'0.002117'
15000;'0.000009';'0.002021'
15000;'0.000010';'0.002019'
15000;'0.000009';'0.001926'
15000;'0.000009';'0.002067'
15000;'0.000009';'0.002533'
15000;'0.000009';'0.002069'
15000;'0.000009';'0.002142'
15000;'0.000009';'0.001980'
15000;'0.000009';'0.002113'
15000;'0.000009';'0.002008'
15000;'0.000009';'0.002149'
15000;'0.000008';'0.002022'
15000;'0.000009';'0.002519'
15000;'0.000009';'0.001991'
15000;'0.000009';'0.003067'
15000;'0.000009';'0.002368'
15000;'0.000009';'0.002063'
15000;'0.000009';'0.002020'
15000;'0.000009';'0.002125'
15000;'0.000009';'0.001978'
15000;'0.000008';'0.002133'
15000;'0.000009';'0.001999'
15000;'0.000008';'0.002172'
15000;'0.000009';'0.001910'
15000;'0.000009';'0.002427'
15000;'0.000009';'0.001759'
15000;'0.000009';'0.001927'
15000;'0.000009';'0.002125'
15000;'0.000009';'0.001972'
15000;'0.000009';'0.002008'
15000;'0.000009';'0.001975'
15000;'0.000009';'0.006911'
15000;'0.000009';'0.002055'
15000;'0.000009';'0.002670'
15000;'0.000014';'0.002134'
15000;'0.000009';'0.001888'
15000;'0.000009';'0.002212'
15000;'0.000009';'0.002011'
15000;'0.000009';'0.001956'
15000;'0.000009';'0.001910'
15000;'0.000009';'0.005953'
15000;'0.000009';'0.001979'
15000;'0.000009';'0.002461'
15000;'0.000009';'0.004718'
15000;'0.000009';'0.002853'
15000;'0.000009';'0.002524'
15000;'0.000009';'0.002916'
15000;'0.000009';'0.002440'
15000;'0.000009';'0.002671'
15000;'0.000009';'0.003374'
15000;'0.000009';'0.001986'
15000;'0.000009';'0.002796'
15000;'0.000009';'0.002181'
15000;'0.000009';'0.002043'
15000;'0.000008';'0.001949'
15000;'0.000009';'0.001942'
15000;'0.000009';'0.002255'
15000;'0.000009';'0.002257'
15000;'0.000009';'0.002280'
15000;'0.000009';'0.002427'
15000;'0.000009';'0.002273'
15000;'0.000009';'0.002802'
16000;'0.000035';'0.002496'
16000;'0.000035';'0.001942'
16000;'0.000037';'0.001815'
16000;'0.000036';'0.002188'
16000;'0.000035';'0.002032'
16000;'0.000036';'0.002049'
16000;'0.000081';'0.002342'
16000;'0.000035';'0.002216'
16000;'0.000035';'0.002156'
16000;'0.000036';'0.002646'
16000;'0.000036';'0.002510'
16000;'0.000036';'0.002066'
16000;'0.000035';'0.002072'
16000;'0.000034';'0.002138'
16000;'0.000036';'0.002157'
16000;'0.000035';'0.002206'
16000;'0.000036';'0.002331'
16000;'0.000035';'0.003910'
16000;'0.000035';'0.002073'
16000;'0.000036';'0.002318'
16000;'0.000035';'0.002053'
16000;'0.000035';'0.002111'
16000;'0.000035';'0.002192'
16000;'0.000036';'0.002093'
16000;'0.000035';'0.001822'
16000;'0.000036';'0.002380'
16000;'0.000036';'0.002096'
16000;'0.000037';'0.002084'
16000;'0.000082';'0.002668'
16000;'0.000035';'0.002756'
16000;'0.000036';'0.002045'
16000;'0.000036';'0.002033'
16000;'0.000036';'0.002033'
16000;'0.000035';'0.002139'
16000;'0.000035';'0.002004'
16000;'0.000046';'0.007737'
16000;'0.000035';'0.002186'
16000;'0.000036';'0.002907'
16000;'0.000056';'0.001982'
16000;'0.000041';'0.001830'
16000;'0.000036';'0.001896'
16000;'0.000035';'0.001844'
16000;'0.000036';'0.002132'
16000;'0.000036';'0.002048'
16000;'0.000036';'0.002008'
16000;'0.000036';'0.003410'
16000;'0.000036';'0.002029'
16000;'0.000035';'0.002673'
16000;'0.000035';'0.002391'
16000;'0.000035';'0.002048'
16000;'0.000046';'0.002115'
16000;'0.000035';'0.002063'
16000;'0.000037';'0.002105'
16000;'0.000036';'0.002160'
16000;'0.000035';'0.005818'
16000;'0.000036';'0.002264'
16000;'0.000036';'0.002908'
16000;'0.000035';'0.002628'
16000;'0.000035';'0.002061'
16000;'0.000035';'0.001973'
16000;'0.000035';'0.001842'
16000;'0.000036';'0.002089'
16000;'0.000035';'0.002134'
16000;'0.000035';'0.002492'
16000;'0.000035';'0.002230'
16000;'0.000035';'0.001872'
16000;'0.000036';'0.002634'
16000;'0.000035';'0.002537'
16000;'0.000035';'0.002179'
16000;'0.000036';'0.002075'
16000;'0.000036';'0.001848'
16000;'0.000036';'0.002142'
16000;'0.000035';'0.002124'
16000;'0.000036';'0.003709'
16000;'0.000035';'0.003746'
16000;'0.000138';'0.001887'
16000;'0.000038';'0.002277'
16000;'0.000035';'0.001856'
16000;'0.000035';'0.002130'
16000;'0.000041';'0.002182'
16000;'0.000036';'0.001932'
16000;'0.000035';'0.001871'
16000;'0.000035';'0.002124'
16000;'0.000035';'0.002327'
16000;'0.000035';'0.002652'
16000;'0.000036';'0.002133'
16000;'0.000036';'0.002320'
16000;'0.000036';'0.002667'
16000;'0.000035';'0.002309'
16000;'0.000035';'0.002305'
16000;'0.000036';'0.002147'
16000;'0.000036';'0.002290'
16000;'0.000035';'0.002097'
16000;'0.000035';'0.003886'
16000;'0.000035';'0.004737'
16000;'0.000036';'0.002327'
16000;'0.000035';'0.002636'
16000;'0.000035';'0.002223'
16000;'0.000036';'0.002221'
16000;'0.000035';'0.001986'
17000;'0.000028';'0.002127'
17000;'0.000028';'0.002146'
17000;'0.000028';'0.009772'
17000;'0.000044';'0.002751'
17000;'0.000044';'0.002578'
17000;'0.000027';'0.002215'
17000;'0.000028';'0.002190'
17000;'0.000028';'0.002158'
17000;'0.000028';'0.002229'
17000;'0.000028';'0.002223'
17000;'0.000028';'0.007834'
17000;'0.000029';'0.002736'
17000;'0.000028';'0.002977'
17000;'0.000044';'0.002359'
17000;'0.000028';'0.002885'
17000;'0.000028';'0.002905'
17000;'0.000029';'0.002976'
17000;'0.000028';'0.006850'
17000;'0.000076';'0.002354'
17000;'0.000039';'0.002213'
17000;'0.000028';'0.002860'
17000;'0.000028';'0.002458'
17000;'0.000028';'0.002050'
17000;'0.000027';'0.002161'
17000;'0.000028';'0.002279'
17000;'0.000028';'0.002270'
17000;'0.000028';'0.002590'
17000;'0.000028';'0.002383'
17000;'0.000028';'0.002250'
17000;'0.000074';'0.002183'
17000;'0.000028';'0.002262'
17000;'0.000074';'0.002227'
17000;'0.000028';'0.002288'
17000;'0.000028';'0.002529'
17000;'0.000028';'0.002921'
17000;'0.000028';'0.002564'
17000;'0.000027';'0.002075'
17000;'0.000028';'0.002185'
17000;'0.000028';'0.002165'
17000;'0.000027';'0.002234'
17000;'0.000028';'0.002219'
17000;'0.000028';'0.002290'
17000;'0.000028';'0.002496'
17000;'0.000028';'0.002128'
17000;'0.000028';'0.002830'
17000;'0.000028';'0.002923'
17000;'0.000028';'0.002335'
17000;'0.000028';'0.002130'
17000;'0.000028';'0.002312'
17000;'0.000028';'0.002228'
17000;'0.000027';'0.002039'
17000;'0.000028';'0.002122'
17000;'0.000028';'0.002137'
17000;'0.000028';'0.002712'
17000;'0.000028';'0.002340'
17000;'0.000028';'0.002246'
17000;'0.000028';'0.002028'
17000;'0.000040';'0.002235'
17000;'0.000028';'0.002717'
17000;'0.000027';'0.003513'
17000;'0.000028';'0.002016'
17000;'0.000027';'0.002621'
17000;'0.000027';'0.001988'
17000;'0.000027';'0.002273'
17000;'0.000028';'0.002816'
17000;'0.000028';'0.002733'
17000;'0.000028';'0.002796'
17000;'0.000028';'0.003192'
17000;'0.000028';'0.004171'
17000;'0.000028';'0.002709'
17000;'0.000028';'0.002141'
17000;'0.000028';'0.003740'
17000;'0.000028';'0.002488'
17000;'0.000028';'0.002231'
17000;'0.000030';'0.006711'
17000;'0.000028';'0.002480'
17000;'0.000028';'0.002775'
17000;'0.000028';'0.002196'
17000;'0.000028';'0.002331'
17000;'0.000071';'0.002172'
17000;'0.000028';'0.002291'
17000;'0.000072';'0.002692'
17000;'0.000028';'0.002283'
17000;'0.000028';'0.002264'
17000;'0.000027';'0.002471'
17000;'0.000028';'0.002491'
17000;'0.000028';'0.002044'
17000;'0.000028';'0.002342'
17000;'0.000028';'0.002274'
17000;'0.001406';'0.002433'
17000;'0.000027';'0.008699'
17000;'0.000042';'0.002234'
17000;'0.000028';'0.002893'
17000;'0.000028';'0.002631'
17000;'0.000028';'0.002231'
17000;'0.000039';'0.002369'
17000;'0.000028';'0.002206'
17000;'0.000028';'0.002188'
17000;'0.000028';'0.002408'
17000;'0.000028';'0.002560'
18000;'0.000013';'0.002680'
18000;'0.000013';'0.002702'
18000;'0.000013';'0.002729'
18000;'0.000013';'0.002358'
18000;'0.000013';'0.002230'
18000;'0.000013';'0.002264'
18000;'0.000013';'0.002272'
18000;'0.000013';'0.002357'
18000;'0.000013';'0.008851'
18000;'0.000013';'0.002348'
18000;'0.000013';'0.002767'
18000;'0.000012';'0.002236'
18000;'0.000013';'0.002357'
18000;'0.000014';'0.002286'
18000;'0.000013';'0.002196'
18000;'0.000012';'0.002211'
18000;'0.000013';'0.008533'
18000;'0.000013';'0.002529'
18000;'0.000020';'0.003111'
18000;'0.000020';'0.002226'
18000;'0.000013';'0.002414'
18000;'0.000013';'0.002277'
18000;'0.000013';'0.002268'
18000;'0.000013';'0.002302'
18000;'0.000013';'0.002407'
18000;'0.000013';'0.002777'
18000;'0.000013';'0.002571'
18000;'0.000013';'0.002649'
18000;'0.000013';'0.002440'
18000;'0.000013';'0.002291'
18000;'0.000013';'0.002214'
18000;'0.000013';'0.002310'
18000;'0.000012';'0.002326'
18000;'0.000013';'0.002222'
18000;'0.000013';'0.002326'
18000;'0.000013';'0.002817'
18000;'0.000013';'0.002333'
18000;'0.000013';'0.002816'
18000;'0.000013';'0.002429'
18000;'0.000013';'0.002229'
18000;'0.000013';'0.002325'
18000;'0.000013';'0.002351'
18000;'0.000013';'0.002361'
