'DIMENSIONE';'TIME_SINGLE';'TIME_MULTI'
13910;'0.000070';'0.000385'
13920;'0.000045';'0.000567'
13920;'0.000046';'0.000369'
13930;'0.000046';'0.000418'
13930;'0.000047';'0.000401'
13940;'0.000046';'0.000346'
13940;'0.000088';'0.000389'
13950;'0.000073';'0.000368'
13950;'0.000074';'0.000377'
13960;'0.000002';'0.000836'
13960;'0.000003';'0.000403'
13970;'0.000009';'0.000263'
13970;'0.000010';'0.000358'
13980;'0.000017';'0.000373'
13980;'0.000056';'0.000374'
13990;'0.000008';'0.000371'
13990;'0.000008';'0.000494'
14000;'0.000011';'0.000328'
14000;'0.000010';'0.000382'
14010;'0.000017';'0.000317'
14010;'0.000063';'0.000334'
14020;'0.000042';'0.000385'
14020;'0.000042';'0.000377'
14030;'0.000017';'0.000274'
14030;'0.000017';'0.000361'
14040;'0.000018';'0.000389'
14040;'0.000017';'0.000261'
14050;'0.000086';'0.000377'
14050;'0.000045';'0.000386'
14060;'0.000040';'0.000392'
14060;'0.000039';'0.000397'
14070;'0.000032';'0.000392'
14070;'0.000031';'0.000362'
14080;'0.000043';'0.000394'
14080;'0.000042';'0.000303'
14090;'0.000023';'0.000368'
14090;'0.000024';'0.000391'
14100;'0.000044';'0.000342'
14100;'0.000044';'0.000263'
14110;'0.000031';'0.000302'
14110;'0.000032';'0.006093'
14120;'0.000047';'0.000337'
14120;'0.000047';'0.002637'
14130;'0.000046';'0.000704'
14130;'0.000046';'0.001317'
14140;'0.000014';'0.000392'
14140;'0.000921';'0.000422'
14150;'0.000007';'0.000410'
14150;'0.000048';'0.000495'
14160;'0.000081';'0.000413'
14160;'0.001037';'0.000398'
14170;'0.000006';'0.000453'
14170;'0.000006';'0.000368'
14180;'0.000002';'0.000420'
14180;'0.000002';'0.000356'
14190;'0.000047';'0.000265'
14190;'0.000047';'0.000421'
14200;'0.000048';'0.000280'
14200;'0.000048';'0.000430'
14210;'0.000007';'0.000316'
14210;'0.000006';'0.000378'
14220;'0.000044';'0.000362'
14220;'0.000043';'0.000377'
14230;'0.000042';'0.000366'
14230;'0.000042';'0.001523'
14240;'0.000026';'0.000399'
14240;'0.000025';'0.000389'
14250;'0.000027';'0.000687'
14250;'0.000027';'0.000344'
14260;'0.000007';'0.000299'
14260;'0.000008';'0.000273'
14270;'0.000096';'0.000260'
14270;'0.000047';'0.000260'
14280;'0.000011';'0.001232'
14280;'0.000011';'0.000275'
14290;'0.000096';'0.000259'
14290;'0.000047';'0.000994'
14300;'0.000013';'0.000263'
14300;'0.000013';'0.000368'
14310;'0.000048';'0.000274'
14310;'0.000047';'0.001326'
14320;'0.000015';'0.000259'
14320;'0.000016';'0.000262'
14330;'0.000048';'0.000260'
14330;'0.000047';'0.000262'
14340;'0.000021';'0.000255'
14340;'0.000022';'0.001225'
14350;'0.000015';'0.000408'
14350;'0.000015';'0.000327'
14360;'0.000202';'0.000393'
14360;'0.000048';'0.000373'
14370;'0.000005';'0.000350'
14370;'0.000005';'0.000356'
14380;'0.000048';'0.000528'
14380;'0.000047';'0.000367'
14390;'0.000007';'0.000300'
14390;'0.000007';'0.000404'
14400;'0.000025';'0.000352'
14400;'0.000943';'0.000317'
14410;'0.000048';'0.000274'
14410;'0.000048';'0.000359'
14420;'0.000008';'0.000261'
14420;'0.000063';'0.000385'
14430;'0.000005';'0.000363'
14430;'0.000006';'0.000355'
14440;'0.000048';'0.000323'
14440;'0.000048';'0.000376'
14450;'0.000007';'0.000267'
14450;'0.000006';'0.000294'
14460;'0.000089';'0.000379'
14460;'0.000049';'0.000382'
14470;'0.000017';'0.000281'
14470;'0.000017';'0.000678'
14480;'0.000061';'0.000286'
14480;'0.000040';'0.000296'
14490;'0.000048';'0.000326'
14490;'0.000049';'0.005728'
14500;'0.000049';'0.000377'
14500;'0.000089';'0.001181'
14510;'0.000091';'0.000357'
14510;'0.000107';'0.000328'
14520;'0.000006';'0.000585'
14520;'0.000009';'0.000381'
14530;'0.000038';'0.000391'
14530;'0.000038';'0.000323'
14540;'0.000027';'0.000257'
14540;'0.000027';'0.000263'
14550;'0.000022';'0.000410'
14550;'0.000022';'0.000285'
14560;'0.000091';'0.000452'
14560;'0.000048';'0.000405'
14570;'0.000004';'0.000315'
14570;'0.000004';'0.000370'
14580;'0.000049';'0.000409'
14580;'0.000049';'0.000265'
14590;'0.000024';'0.000284'
14590;'0.000025';'0.000376'
14600;'0.000025';'0.000906'
14600;'0.000024';'0.001322'
14610;'0.000016';'0.004266'
14610;'0.000017';'0.000255'
14620;'0.000034';'0.000251'
14620;'0.000034';'0.000412'
14630;'0.000027';'0.000258'
14630;'0.000052';'0.000517'
14640;'0.000049';'0.000418'
14640;'0.000049';'0.000273'
14650;'0.000027';'0.000257'
14650;'0.000027';'0.000399'
14660;'0.000007';'0.000273'
14660;'0.000007';'0.000305'
14670;'0.000011';'0.000457'
14670;'0.000012';'0.000393'
14680;'0.000049';'0.000650'
14680;'0.000049';'0.000445'
14690;'0.000008';'0.000406'
14690;'0.000008';'0.000289'
14700;'0.000090';'0.000385'
14700;'0.000049';'0.000406'
14710;'0.000049';'0.000291'
14710;'0.000049';'0.000411'
14720;'0.000042';'0.000275'
14720;'0.000042';'0.000368'
14730;'0.000009';'0.000281'
14730;'0.000009';'0.000315'
14740;'0.000050';'0.000384'
14740;'0.000050';'0.000509'
14750;'0.000050';'0.000365'
14750;'0.000050';'0.000364'
14760;'0.000002';'0.000380'
14760;'0.000001';'0.000339'
14770;'0.000048';'0.000292'
14770;'0.000038';'0.000317'
14780;'0.000049';'0.000380'
14780;'0.000049';'0.000500'
14790;'0.000045';'0.000320'
14790;'0.000046';'0.000462'
14800;'0.000038';'0.000617'
14800;'0.000037';'0.000382'
14810;'0.000049';'0.000336'
14810;'0.000049';'0.000275'
14820;'0.000046';'0.000250'
14820;'0.000046';'0.000266'
14830;'0.000050';'0.000261'
14830;'0.000050';'0.000283'
14840;'0.000017';'0.001221'
14840;'0.000017';'0.000270'
14850;'0.000076';'0.000362'
14850;'0.000033';'0.000247'
14860;'0.000025';'0.000259'
14860;'0.000026';'0.000256'
14870;'0.000049';'0.000306'
14870;'0.000050';'0.000384'
14880;'0.000003';'0.000323'
14880;'0.000004';'0.000287'
14890;'0.000050';'0.000374'
14890;'0.000049';'0.000391'
14900;'0.000028';'0.000854'
14900;'0.000028';'0.000479'
14910;'0.000078';'0.000624'
14910;'0.000078';'0.000343'
14920;'0.000067';'0.000377'
14920;'0.000008';'0.000398'
14930;'0.000007';'0.000288'
14930;'0.000008';'0.000281'
14940;'0.000025';'0.000334'
14940;'0.000025';'0.000402'
14950;'0.000006';'0.000672'
14950;'0.000006';'0.000366'
14960;'0.000019';'0.000391'
14960;'0.000018';'0.000384'
14970;'0.000007';'0.000408'
14970;'0.000007';'0.000289'
14980;'0.000881';'0.000369'
14980;'0.000092';'0.007202'
14990;'0.000017';'0.000781'
14990;'0.000017';'0.000763'
15000;'0.000012';'0.000582'
15000;'0.000012';'0.001858'
15010;'0.000014';'0.000269'
15010;'0.000014';'0.000622'
15020;'0.000050';'0.000394'
15020;'0.000051';'0.000390'
15030;'0.000016';'0.000242'
15030;'0.000016';'0.000623'
15040;'0.000050';'0.000252'
15040;'0.000051';'0.000665'
15050;'0.000009';'0.000365'
15050;'0.000009';'0.000503'
15060;'0.000044';'0.000372'
15060;'0.000044';'0.000245'
15070;'0.000009';'0.000440'
15070;'0.000010';'0.000622'
15080;'0.000005';'0.000357'
15080;'0.000004';'0.000476'
15090;'0.000050';'0.000386'
15090;'0.000051';'0.000536'
15100;'0.000033';'0.000737'
15100;'0.000032';'0.000233'
15110;'0.000050';'0.000542'
15110;'0.000049';'0.000491'
15120;'0.000013';'0.000501'
15120;'0.000014';'0.000509'
15130;'0.000007';'0.000371'
15130;'0.000008';'0.000500'
15140;'0.000051';'0.000503'
15140;'0.000051';'0.000416'
15150;'0.000051';'0.000410'
15150;'0.000051';'0.000371'
15160;'0.000010';'0.000331'
15160;'0.000009';'0.000336'
15170;'0.000051';'0.000367'
15170;'0.000051';'0.000369'
15180;'0.000020';'0.000393'
15180;'0.000019';'0.000361'
15190;'0.000046';'0.000539'
15190;'0.000045';'0.000390'
15200;'0.000050';'0.000383'
15200;'0.000051';'0.000377'
15210;'0.000010';'0.000251'
15210;'0.000010';'0.000374'
15220;'0.000010';'0.000749'
15220;'0.000010';'0.000497'
15230;'0.000051';'0.000431'
15230;'0.000051';'0.001522'
15240;'0.000004';'0.000239'
15240;'0.000005';'0.000261'
15250;'0.000028';'0.000360'
15250;'0.000027';'0.000387'
15260;'0.000004';'0.000388'
15260;'0.000004';'0.000385'
15270;'0.000034';'0.000595'
15270;'0.000034';'0.000380'
15280;'0.000014';'0.000501'
15280;'0.000022';'0.000615'
15290;'0.000071';'0.000432'
15290;'0.000045';'0.000309'
15300;'0.000096';'0.000649'
15300;'0.000052';'0.000312'
15310;'0.000025';'0.000354'
15310;'0.000025';'0.000352'
15320;'0.000023';'0.000432'
15320;'0.000023';'0.000325'
15330;'0.000047';'0.000782'
15330;'0.000005';'0.000783'
15340;'0.000051';'0.000278'
15340;'0.000051';'0.000415'
15350;'0.000014';'0.000258'
15350;'0.000013';'0.000268'
15360;'0.000093';'0.000412'
15360;'0.000052';'0.000429'
15370;'0.000051';'0.000402'
15370;'0.000050';'0.000406'
15380;'0.000009';'0.001122'
15380;'0.000015';'0.000570'
15390;'0.000081';'0.001205'
15390;'0.000081';'0.000422'
15400;'0.000016';'0.000307'
15400;'0.000016';'0.000234'
15410;'0.000014';'0.000337'
15410;'0.000014';'0.001142'
15420;'0.000051';'0.002271'
15420;'0.000051';'0.000452'
15430;'0.000037';'0.000248'
15430;'0.000037';'0.000253'
15440;'0.000014';'0.000381'
15440;'0.000013';'0.001345'
15450;'0.000052';'0.000277'
15450;'0.000052';'0.000518'
15460;'0.000015';'0.000296'
15460;'0.000015';'0.000371'
15470;'0.000072';'0.000541'
15470;'0.000045';'0.000293'
15480;'0.000011';'0.000374'
15480;'0.000011';'0.000373'
15490;'0.000051';'0.000304'
15490;'0.000051';'0.000378'
15500;'0.000093';'0.000380'
15500;'0.000052';'0.000260'
15510;'0.000021';'0.000345'
15510;'0.000021';'0.000265'
15520;'0.000018';'0.000367'
15520;'0.000063';'0.000361'
15530;'0.000098';'0.000385'
15530;'0.000093';'0.000395'
15540;'0.000086';'0.000368'
15540;'0.000041';'0.000280'
15550;'0.000016';'0.000361'
15550;'0.000017';'0.000424'
15560;'0.000052';'0.000291'
15560;'0.000052';'0.000359'
15570;'0.000020';'0.000330'
15570;'0.000020';'0.000277'
15580;'0.000041';'0.000252'
15580;'0.000040';'0.001716'
15590;'0.000144';'0.000414'
15590;'0.000052';'0.000418'
15600;'0.000061';'0.000406'
15600;'0.000051';'0.000444'
15610;'0.000052';'0.000416'
15610;'0.000052';'0.000426'
15620;'0.000020';'0.000374'
15620;'0.000019';'0.000451'
15630;'0.000052';'0.000426'
15630;'0.000139';'0.000406'
15640;'0.000052';'0.000409'
15640;'0.000052';'0.000436'
15650;'0.000010';'0.000385'
15650;'0.000010';'0.000399'
15660;'0.000052';'0.000437'
15660;'0.000052';'0.000412'
15670;'0.000052';'0.000434'
15670;'0.000066';'0.000407'
15680;'0.000052';'0.000412'
15680;'0.000052';'0.000440'
15690;'0.000034';'0.000396'
15690;'0.000033';'0.000395'
15700;'0.000043';'0.000326'
15700;'0.000043';'0.000381'
15710;'0.000026';'0.000368'
15710;'0.000026';'0.000372'
15720;'0.000053';'0.000370'
15720;'0.000052';'0.001478'
15730;'0.000033';'0.001374'
15730;'0.000032';'0.000289'
15740;'0.000009';'0.000344'
15740;'0.000009';'0.000541'
15750;'0.000045';'0.000296'
15750;'0.000044';'0.000538'
15760;'0.000047';'0.000345'
15760;'0.000004';'0.000269'
15770;'0.000009';'0.000299'
15770;'0.000010';'0.000305'
15780;'0.000013';'0.000269'
15780;'0.000013';'0.000567'
15790;'0.000013';'0.000393'
15790;'0.000012';'0.000423'
15800;'0.000095';'0.000394'
15800;'0.000092';'0.000585'
15810;'0.000101';'0.001419'
15810;'0.000103';'0.000604'
15820;'0.000148';'0.000360'
15820;'0.000096';'0.000407'
15830;'0.000053';'0.000276'
15830;'0.000063';'0.000298'
15840;'0.000018';'0.000433'
15840;'0.000018';'0.000353'
15850;'0.000003';'0.000342'
15850;'0.000003';'0.000340'
15860;'0.000053';'0.000371'
15860;'0.000053';'0.002272'
15870;'0.000016';'0.000549'
15870;'0.000016';'0.000283'
15880;'0.000006';'0.000375'
15880;'0.000006';'0.000426'
15890;'0.000053';'0.000986'
15890;'0.000053';'0.000303'
15900;'0.000061';'0.000381'
15900;'0.000017';'0.000484'
15910;'0.000012';'0.000294'
15910;'0.000012';'0.000272'
15920;'0.000006';'0.000360'
15920;'0.000062';'0.000420'
15930;'0.000053';'0.000981'
15930;'0.000053';'0.000365'
15940;'0.000052';'0.000265'
15940;'0.000053';'0.000411'
15950;'0.000054';'0.000259'
15950;'0.000053';'0.001398'
15960;'0.000027';'0.000280'
15960;'0.000134';'0.000397'
15970;'0.000009';'0.000314'
15970;'0.000009';'0.000293'
15980;'0.000053';'0.000312'
15980;'0.000053';'0.000293'
15990;'0.000031';'0.000499'
15990;'0.000031';'0.000346'
16000;'0.000016';'0.000356'
16000;'0.000016';'0.000440'
16010;'0.000053';'0.000398'
16010;'0.000054';'0.000346'
16020;'0.000006';'0.000882'
16020;'0.000006';'0.000351'
16030;'0.000049';'0.000391'
16030;'0.000049';'0.000272'
16040;'0.000049';'0.000410'
16040;'0.000048';'0.000395'
16050;'0.000007';'0.000400'
16050;'0.000008';'0.000409'
16060;'0.000054';'0.000426'
16060;'0.000054';'0.000425'
16070;'0.000053';'0.001023'
16070;'0.000054';'0.000277'
16080;'0.000012';'0.000266'
16080;'0.000012';'0.000363'
16090;'0.000018';'0.000289'
16090;'0.000018';'0.000379'
16100;'0.000052';'0.000298'
16100;'0.000054';'0.000308'
16110;'0.000041';'0.000389'
16110;'0.000041';'0.000407'
16120;'0.000054';'0.000546'
16120;'0.000054';'0.000435'
16130;'0.000054';'0.000376'
16130;'0.000054';'0.000416'
16140;'0.000054';'0.000375'
16140;'0.000054';'0.000391'
16150;'0.000052';'0.000258'
16150;'0.000051';'0.001400'
16160;'0.000006';'0.001096'
16160;'0.000007';'0.001564'
16170;'0.000024';'0.000399'
16170;'0.000024';'0.000920'
16180;'0.000025';'0.000276'
16180;'0.000025';'0.000280'
16190;'0.000050';'0.000425'
16190;'0.000009';'0.000448'
16200;'0.000054';'0.000339'
16200;'0.000054';'0.000303'
16210;'0.000099';'0.000429'
16210;'0.000054';'0.000562'
16220;'0.000018';'0.000253'
16220;'0.000018';'0.000260'
16230;'0.000003';'0.001242'
16230;'0.000003';'0.000270'
16240;'0.000113';'0.000459'
16240;'0.000055';'0.000516'
16250;'0.000054';'0.000480'
16250;'0.000057';'0.000894'
16260;'0.000007';'0.000313'
16260;'0.000006';'0.000325'
16270;'0.000072';'0.000479'
16270;'0.000030';'0.000404'
16280;'0.000048';'0.000447'
16280;'0.000048';'0.000294'
16290;'0.000059';'0.000338'
16290;'0.000017';'0.000409'
16300;'0.000054';'0.000439'
16300;'0.000054';'0.000427'
16310;'0.000054';'0.000261'
16310;'0.000055';'0.000270'
16320;'0.000055';'0.000282'
16320;'0.000097';'0.000392'
16330;'0.000054';'0.000389'
16330;'0.000054';'0.000392'
16340;'0.000003';'0.000282'
16340;'0.000004';'0.000378'
16350;'0.000035';'0.000259'
16350;'0.000034';'0.000254'
16360;'0.000024';'0.000278'
16360;'0.000024';'0.000383'
16370;'0.000054';'0.000368'
16370;'0.000055';'0.000371'
16380;'0.000019';'0.000421'
16380;'0.000019';'0.000340'
16390;'0.000040';'0.000318'
16390;'0.000040';'0.000321'
16400;'0.000016';'0.000306'
16400;'0.000017';'0.000271'
16410;'0.000055';'0.000470'
16410;'0.000055';'0.000491'
16420;'0.000055';'0.000305'
16420;'0.000055';'0.000350'
16430;'0.000055';'0.000322'
16430;'0.000054';'0.000363'
16440;'0.000009';'0.000391'
16440;'0.000049';'0.000393'
16450;'0.000054';'0.000408'
16450;'0.000072';'0.000405'
16460;'0.000055';'0.000414'
16460;'0.000055';'0.000432'
16470;'0.000002';'0.000415'
16470;'0.000002';'0.000390'
16480;'0.000050';'0.000444'
16480;'0.000050';'0.000289'
16490;'0.000866';'0.004601'
16490;'0.000042';'0.001016'
16500;'0.000015';'0.000290'
16500;'0.000015';'0.000294'
16510;'0.000096';'0.000674'
16510;'0.000055';'0.000404'
16520;'0.000011';'0.000400'
16520;'0.000012';'0.000280'
16530;'0.000055';'0.000303'
16530;'0.000055';'0.000361'
16540;'0.000015';'0.000389'
16540;'0.000015';'0.000333'
16550;'0.000055';'0.000326'
16550;'0.000107';'0.000450'
16560;'0.000034';'0.000271'
16560;'0.000034';'0.000247'
16570;'0.000069';'0.000366'
16570;'0.000027';'0.000487'
16580;'0.000071';'0.000361'
16580;'0.000046';'0.000259'
16590;'0.000052';'0.000281'
16590;'0.000051';'0.000300'
16600;'0.000022';'0.001873'
16600;'0.000022';'0.000298'
16610;'0.000010';'0.000276'
16610;'0.000009';'0.000372'
16620;'0.000001';'0.001198'
16620;'0.000002';'0.000331'
16630;'0.000096';'0.000488'
16630;'0.000059';'0.000409'
16640;'0.000087';'0.000620'
16640;'0.000087';'0.000266'
16650;'0.000042';'0.000266'
16650;'0.000042';'0.000327'
16660;'0.000014';'0.000393'
16660;'0.000015';'0.000323'
16670;'0.000014';'0.000378'
16670;'0.000014';'0.000381'
16680;'0.000038';'0.000333'
16680;'0.000038';'0.000469'
16690;'0.000055';'0.000442'
16690;'0.000073';'0.000296'
16700;'0.000099';'0.000396'
16700;'0.000056';'0.000350'
16710;'0.000074';'0.002543'
16710;'0.000032';'0.000252'
16720;'0.000031';'0.000418'
16720;'0.000032';'0.000407'
16730;'0.000055';'0.000273'
16730;'0.000056';'0.000359'
16740;'0.000043';'0.000393'
16740;'0.000043';'0.000306'
16750;'0.000055';'0.000308'
16750;'0.000055';'0.000459'
16760;'0.000056';'0.000291'
16760;'0.000078';'0.000384'
16770;'0.000028';'0.000287'
16770;'0.000028';'0.000484'
16780;'0.000056';'0.000302'
16780;'0.000055';'0.000377'
16790;'0.000002';'0.000289'
16790;'0.000002';'0.000286'
16800;'0.000077';'0.000566'
16800;'0.000035';'0.000270'
16810;'0.000004';'0.000287'
16810;'0.000004';'0.000271'
16820;'0.000146';'0.000393'
16820;'0.000070';'0.000393'
16830;'0.000056';'0.000419'
16830;'0.000070';'0.000413'
16840;'0.000056';'0.001651'
16840;'0.000056';'0.002212'
16850;'0.000849';'0.000363'
16850;'0.000056';'0.000344'
16860;'0.000057';'0.000270'
16860;'0.000056';'0.000322'
16870;'0.000026';'0.000567'
16870;'0.000026';'0.001624'
16880;'0.000088';'0.000338'
16880;'0.000056';'0.000280'
16890;'0.000002';'0.000363'
16890;'0.000002';'0.000392'
16900;'0.000008';'0.000394'
16900;'0.000007';'0.000371'
16910;'0.000056';'0.000395'
16910;'0.000056';'0.000403'
16920;'0.000056';'0.000338'
16920;'0.000056';'0.001923'
16930;'0.000089';'0.001694'
16930;'0.000088';'0.000799'
16940;'0.000089';'0.000413'
16940;'0.000056';'0.000472'
16950;'0.000045';'0.000278'
16950;'0.000045';'0.000469'
16960;'0.000057';'0.000322'
16960;'0.000056';'0.000401'
16970;'0.000057';'0.000374'
16970;'0.000056';'0.000361'
16980;'0.000008';'0.000370'
16980;'0.000008';'0.000271'
16990;'0.000071';'0.000358'
16990;'0.000072';'0.000357'
17000;'0.000052';'0.000344'
17000;'0.000052';'0.000383'
17010;'0.000021';'0.000333'
17010;'0.000020';'0.000409'
17020;'0.000060';'0.000351'
17020;'0.000062';'0.000380'
17030;'0.000004';'0.000286'
17030;'0.000005';'0.000375'
17040;'0.000057';'0.004038'
17040;'0.000057';'0.000334'
17050;'0.000057';'0.000349'
17050;'0.000098';'0.000586'
17060;'0.000068';'0.000381'
17060;'0.000025';'0.000278'
17070;'0.000026';'0.000276'
17070;'0.000026';'0.000279'
17080;'0.000057';'0.000327'
17080;'0.000057';'0.000387'
17090;'0.000014';'0.000353'
17090;'0.000053';'0.000557'
17100;'0.000112';'0.000500'
17100;'0.000093';'0.000420'
17110;'0.000081';'0.000417'
17110;'0.000069';'0.000382'
17120;'0.000100';'0.000521'
17120;'0.000097';'0.000394'
17130;'0.000100';'0.000470'
17130;'0.000103';'0.000402'
17140;'0.000087';'0.000421'
17140;'0.000044';'0.000776'
17150;'0.000018';'0.000335'
17150;'0.000018';'0.000376'
17160;'0.000042';'0.000361'
17160;'0.000042';'0.000366'
17170;'0.000057';'0.000409'
17170;'0.000057';'0.000279'
17180;'0.000057';'0.000352'
17180;'0.000057';'0.000374'
17190;'0.000025';'0.000305'
17190;'0.000025';'0.000340'
17200;'0.000098';'0.001023'
17200;'0.000055';'0.000321'
17210;'0.000048';'0.000390'
17210;'0.000048';'0.000400'
17220;'0.000025';'0.000259'
17220;'0.000026';'0.000377'
17230;'0.000013';'0.001119'
17230;'0.000013';'0.000361'
17240;'0.000004';'0.000327'
17240;'0.000004';'0.000270'
17250;'0.000076';'0.000353'
17250;'0.000034';'0.000242'
17260;'0.000007';'0.000321'
17260;'0.000007';'0.000389'
17270;'0.000057';'0.000406'
17270;'0.000058';'0.000410'
17280;'0.000058';'0.000407'
17280;'0.000057';'0.000289'
17290;'0.000058';'0.000246'
17290;'0.000057';'0.000598'
17300;'0.000012';'0.000343'
17300;'0.000011';'0.000335'
17310;'0.000057';'0.000379'
17310;'0.000057';'0.000393'
17320;'0.000046';'0.000461'
17320;'0.000040';'0.000317'
17330;'0.000049';'0.000268'
17330;'0.000050';'0.000412'
17340;'0.000025';'0.000656'
17340;'0.000025';'0.000413'
17350;'0.000024';'0.000405'
17350;'0.000259';'0.001376'
17360;'0.000058';'0.000329'
17360;'0.000058';'0.000274'
17370;'0.000038';'0.000387'
17370;'0.000039';'0.000373'
17380;'0.000047';'0.000371'
17380;'0.000047';'0.000394'
17390;'0.000028';'0.000403'
17390;'0.000027';'0.000433'
17400;'0.000036';'0.000372'
17400;'0.000036';'0.001511'
17410;'0.000058';'0.000296'
17410;'0.000872';'0.000386'
17420;'0.000300';'0.000374'
17420;'0.000010';'0.000375'
17430;'0.000018';'0.000384'
17430;'0.000018';'0.000415'
17440;'0.000071';'0.005255'
17440;'0.000030';'0.000393'
17450;'0.000010';'0.000353'
17450;'0.000003';'0.000352'
17460;'0.000032';'0.000636'
17460;'0.000064';'0.000378'
17470;'0.000099';'0.000455'
17470;'0.000097';'0.000402'
17480;'0.000061';'0.000442'
17480;'0.000018';'0.000368'
17490;'0.000105';'0.000927'
17490;'0.000058';'0.000267'
17500;'0.000058';'0.000280'
17500;'0.000058';'0.000357'
17510;'0.000036';'0.000248'
17510;'0.000036';'0.000243'
17520;'0.000058';'0.000407'
17520;'0.000058';'0.000427'
17530;'0.000948';'0.000378'
17530;'0.000090';'0.000373'
17540;'0.000111';'0.000380'
17540;'0.000085';'0.000346'
17550;'0.000058';'0.000400'
17550;'0.000059';'0.000379'
17560;'0.000027';'0.000375'
17560;'0.000028';'0.000475'
17570;'0.000035';'0.000323'
17570;'0.000036';'0.000468'
17580;'0.000003';'0.000306'
17580;'0.000003';'0.000453'
17590;'0.000033';'0.000329'
17590;'0.000033';'0.000267'
17600;'0.000059';'0.000309'
17600;'0.000059';'0.000287'
17610;'0.000080';'0.000361'
17610;'0.000036';'0.000440'
17620;'0.000074';'0.000312'
17620;'0.000034';'0.000264'
17630;'0.000003';'0.000302'
17630;'0.000003';'0.000272'
17640;'0.000085';'0.000374'
17640;'0.000876';'0.000378'
17650;'0.000066';'0.000372'
17650;'0.000059';'0.000364'
17660;'0.000061';'0.000374'
17660;'0.000048';'0.000495'
17670;'0.000055';'0.000265'
17670;'0.000055';'0.000434'
17680;'0.000013';'0.000514'
17680;'0.000013';'0.000426'
17690;'0.000028';'0.000601'
17690;'0.000028';'0.000430'
17700;'0.000059';'0.000388'
17700;'0.000058';'0.000378'
17710;'0.000039';'0.000363'
17710;'0.000043';'0.000368'
17720;'0.000059';'0.001407'
17720;'0.000059';'0.000277'
17730;'0.000058';'0.000517'
17730;'0.000211';'0.000347'
17740;'0.000058';'0.000286'
17740;'0.000057';'0.000444'
17750;'0.000007';'0.000383'
17750;'0.000006';'0.000344'
17760;'0.000071';'0.000384'
17760;'0.000011';'0.000484'
17770;'0.000016';'0.000256'
17770;'0.000016';'0.000337'
17780;'0.000002';'0.000271'
17780;'0.000002';'0.001597'
17790;'0.000058';'0.000266'
17790;'0.000059';'0.000348'
17800;'0.000005';'0.000261'
17800;'0.000006';'0.000345'
17810;'0.000059';'0.000262'
17810;'0.000059';'0.000274'
17820;'0.000059';'0.000340'
17820;'0.000059';'0.000283'
17830;'0.000019';'0.001537'
17830;'0.000019';'0.000364'
17840;'0.000059';'0.000389'
17840;'0.000060';'0.000387'
17850;'0.000044';'0.002934'
17850;'0.000044';'0.000755'
17860;'0.000058';'0.000270'
17860;'0.000058';'0.000571'
17870;'0.000055';'0.000284'
17870;'0.000056';'0.000261'
17880;'0.000059';'0.000275'
17880;'0.000059';'0.000361'
17890;'0.000002';'0.000270'
17890;'0.000002';'0.000357'
17900;'0.000233';'0.000390'
17900;'0.000059';'0.000446'
17910;'0.000053';'0.000292'
17910;'0.000053';'0.000380'
17920;'0.000060';'0.000279'
17920;'0.000059';'0.000290'
17930;'0.000094';'0.000400'
17930;'0.000052';'0.000316'
17940;'0.000013';'0.000269'
17940;'0.000013';'0.000289'
17950;'0.000092';'0.000374'
17950;'0.000049';'0.000255'
17960;'0.000057';'0.000327'
17960;'0.000056';'0.000504'
17970;'0.000008';'0.000382'
17970;'0.000009';'0.000389'
17980;'0.000028';'0.000416'
17980;'0.000028';'0.000364'
17990;'0.000026';'0.000385'
17990;'0.000025';'0.000291'
18000;'0.000035';'0.000472'
18000;'0.000035';'0.000384'
18010;'0.000059';'0.000403'
18010;'0.000060';'0.000405'
18020;'0.000006';'0.000308'
18020;'0.000006';'0.001631'
18030;'0.000105';'0.000359'
18030;'0.000120';'0.000452'
18040;'0.000081';'0.000377'
18040;'0.000084';'0.000238'
18050;'0.000060';'0.000281'
18050;'0.000060';'0.000300'
18060;'0.000056';'0.000392'
18060;'0.000056';'0.000432'
18070;'0.000019';'0.000369'
18070;'0.000019';'0.000377'
18080;'0.000025';'0.000394'
18080;'0.000025';'0.000946'
18090;'0.000002';'0.000389'
18090;'0.000002';'0.000386'
18100;'0.000053';'0.000448'
18100;'0.000053';'0.000316'
18110;'0.000006';'0.000388'
18110;'0.000047';'0.000366'
18120;'0.000055';'0.000871'
18120;'0.000015';'0.001142'
18130;'0.000015';'0.000317'
18130;'0.000014';'0.001582'
18140;'0.000060';'0.000265'
18140;'0.000060';'0.000276'
18150;'0.000005';'0.001133'
18150;'0.000005';'0.000276'
18160;'0.000010';'0.000279'
18160;'0.000010';'0.001553'
18170;'0.000061';'0.000327'
18170;'0.000060';'0.001346'
18180;'0.000038';'0.000249'
18180;'0.000039';'0.000249'
18190;'0.000081';'0.000411'
18190;'0.000082';'0.000374'
18200;'0.000107';'0.000397'
18200;'0.000878';'0.000393'
18210;'0.000054';'0.000365'
18210;'0.000007';'0.000462'
18220;'0.000060';'0.000298'
18220;'0.000060';'0.000388'
18230;'0.000060';'0.000385'
18230;'0.000060';'0.000392'
18240;'0.000062';'0.000275'
18240;'0.000060';'0.000297'
18250;'0.000039';'0.000272'
18250;'0.000039';'0.000420'
18260;'0.000060';'0.000437'
18260;'0.000061';'0.000414'
18270;'0.000060';'0.000317'
18270;'0.000060';'0.000290'
