'DIMENSIONE';'TIME_SINGLE';'TIME_MULTI'
1800;'0.000007';'0.001757'
1800;'0.000007';'0.002093'
1800;'0.000008';'0.001975'
1800;'0.000007';'0.001674'
1800;'0.000007';'0.001941'
1800;'0.000007';'0.001730'
1800;'0.000007';'0.001759'
1800;'0.000007';'0.001801'
1800;'0.000008';'0.001769'
1800;'0.000007';'0.008037'
1800;'0.000007';'0.001881'
1800;'0.000007';'0.002573'
1800;'0.000007';'0.002055'
1800;'0.000007';'0.001954'
1800;'0.000007';'0.001802'
1800;'0.000007';'0.001837'
1800;'0.000007';'0.001794'
1800;'0.000007';'0.001858'
1800;'0.000007';'0.003384'
1800;'0.000008';'0.003831'
1800;'0.000008';'0.001888'
1800;'0.000078';'0.002192'
1800;'0.000007';'0.001864'
1800;'0.000007';'0.001863'
1800;'0.000007';'0.002146'
1800;'0.000007';'0.002062'
1800;'0.000007';'0.001874'
1800;'0.000007';'0.002126'
1800;'0.000007';'0.001984'
1800;'0.000007';'0.002421'
1900;'0.000004';'0.002041'
1900;'0.000004';'0.002943'
1900;'0.000004';'0.002362'
1900;'0.000004';'0.001939'
1900;'0.000004';'0.001930'
1900;'0.000004';'0.002060'
1900;'0.000004';'0.001874'
1900;'0.000006';'0.001860'
1900;'0.000004';'0.001930'
1900;'0.000003';'0.008205'
1900;'0.000004';'0.001650'
1900;'0.000004';'0.002284'
1900;'0.000004';'0.002071'
1900;'0.000004';'0.001925'
1900;'0.000004';'0.001749'
1900;'0.000004';'0.001977'
1900;'0.000004';'0.002172'
1900;'0.000003';'0.002030'
1900;'0.000004';'0.002093'
1900;'0.000004';'0.002025'
1900;'0.000004';'0.002238'
1900;'0.000005';'0.002124'
1900;'0.000004';'0.001968'
1900;'0.000004';'0.002483'
1900;'0.000004';'0.002239'
1900;'0.000010';'0.002010'
1900;'0.000004';'0.002070'
1900;'0.000004';'0.001889'
1900;'0.000004';'0.002033'
1900;'0.000004';'0.002055'
1900;'0.000004';'0.002016'
1900;'0.000004';'0.002379'
1900;'0.000004';'0.002144'
1900;'0.000004';'0.001773'
1900;'0.000004';'0.002063'
1900;'0.000004';'0.002369'
1900;'0.000004';'0.001960'
1900;'0.000005';'0.002020'
1900;'0.000004';'0.002077'
1900;'0.000004';'0.001929'
1900;'0.000004';'0.001961'
1900;'0.000004';'0.001926'
1900;'0.000005';'0.001940'
1900;'0.000004';'0.002323'
1900;'0.000004';'0.001890'
1900;'0.000004';'0.002409'
1900;'0.000005';'0.002446'
1900;'0.000004';'0.001994'
1900;'0.000004';'0.001999'
1900;'0.000004';'0.002075'
1900;'0.000004';'0.001909'
1900;'0.000004';'0.002002'
1900;'0.000004';'0.001929'
1900;'0.000004';'0.001734'
1900;'0.000004';'0.002034'
1900;'0.000004';'0.001945'
1900;'0.000005';'0.002458'
1900;'0.000005';'0.001948'
1900;'0.000005';'0.001946'
1900;'0.000004';'0.001923'
1900;'0.000005';'0.001826'
1900;'0.000004';'0.001887'
1900;'0.000004';'0.002537'
1900;'0.000004';'0.001997'
1900;'0.000004';'0.001986'
1900;'0.000004';'0.002444'
1900;'0.000004';'0.002434'
1900;'0.000005';'0.002075'
1900;'0.000004';'0.002068'
1900;'0.000004';'0.002157'
1900;'0.000005';'0.002076'
1900;'0.000004';'0.002236'
1900;'0.000004';'0.002039'
1900;'0.000004';'0.005769'
1900;'0.000004';'0.001932'
1900;'0.000004';'0.002407'
1900;'0.000005';'0.002302'
1900;'0.000004';'0.001909'
1900;'0.000004';'0.001865'
1900;'0.000004';'0.002010'
1900;'0.000004';'0.001993'
1900;'0.000004';'0.001976'
1900;'0.000004';'0.002037'
1900;'0.000004';'0.002127'
1900;'0.000004';'0.002584'
1900;'0.000004';'0.005542'
1900;'0.000004';'0.002445'
1900;'0.000005';'0.002489'
1900;'0.000004';'0.002425'
1900;'0.000004';'0.002342'
1900;'0.000004';'0.002372'
1900;'0.000004';'0.009652'
1900;'0.000004';'0.002012'
1900;'0.000004';'0.002599'
1900;'0.000004';'0.002530'
1900;'0.000004';'0.001965'
1900;'0.000004';'0.002031'
1900;'0.000004';'0.002024'
1900;'0.000004';'0.001991'
1900;'0.000004';'0.002392'
2000;'0.000008';'0.002143'
2000;'0.000008';'0.001888'
2000;'0.000008';'0.002550'
2000;'0.000008';'0.002365'
2000;'0.000008';'0.002192'
2000;'0.000008';'0.001899'
2000;'0.000008';'0.002217'
2000;'0.000008';'0.002070'
2000;'0.000008';'0.002068'
2000;'0.000008';'0.002182'
2000;'0.000008';'0.006392'
2000;'0.000008';'0.002261'
2000;'0.000008';'0.002182'
2000;'0.000007';'0.002415'
2000;'0.000051';'0.002216'
2000;'0.000008';'0.002179'
2000;'0.000008';'0.002178'
2000;'0.000008';'0.002052'
2000;'0.000008';'0.002031'
2000;'0.000008';'0.002009'
2000;'0.000008';'0.002013'
2000;'0.000008';'0.001916'
2000;'0.000008';'0.002849'
2000;'0.000009';'0.002389'
2000;'0.000007';'0.002079'
2000;'0.000008';'0.002002'
2000;'0.000008';'0.002095'
2000;'0.000008';'0.002122'
2000;'0.000008';'0.001818'
2000;'0.000007';'0.002052'
2000;'0.000008';'0.002473'
2000;'0.000008';'0.003391'
2000;'0.000008';'0.002316'
2000;'0.000007';'0.002039'
2000;'0.000008';'0.002343'
2000;'0.000008';'0.002292'
2000;'0.000008';'0.002147'
2000;'0.000008';'0.002290'
2000;'0.000008';'0.002271'
2000;'0.000008';'0.002097'
2000;'0.000008';'0.003126'
2000;'0.000008';'0.002164'
2000;'0.000008';'0.002795'
2000;'0.000008';'0.002728'
2000;'0.000008';'0.002677'
2000;'0.000008';'0.002458'
2000;'0.000008';'0.002746'
2000;'0.000008';'0.002564'
2000;'0.000008';'0.002468'
2000;'0.000008';'0.004311'
2000;'0.000008';'0.002269'
2000;'0.000008';'0.002169'
2000;'0.000007';'0.002154'
2000;'0.000008';'0.002180'
2000;'0.000008';'0.002274'
2000;'0.000008';'0.002164'
2000;'0.000008';'0.002138'
2000;'0.000008';'0.008380'
2000;'0.000008';'0.001977'
2000;'0.000008';'0.002965'
2000;'0.000008';'0.002162'
2000;'0.000008';'0.002142'
2000;'0.000008';'0.002061'
2000;'0.000008';'0.002094'
2000;'0.000008';'0.002127'
2000;'0.000008';'0.002250'
2000;'0.000008';'0.003938'
2000;'0.000008';'0.002161'
2000;'0.000008';'0.002560'
2000;'0.000008';'0.001931'
2000;'0.000008';'0.002046'
2000;'0.000008';'0.001912'
2000;'0.000008';'0.002106'
2000;'0.000008';'0.002208'
2000;'0.000008';'0.006454'
2000;'0.000007';'0.002107'
2000;'0.000008';'0.002632'
2000;'0.000013';'0.002330'
2000;'0.000008';'0.002115'
2000;'0.000008';'0.002059'
2000;'0.000008';'0.002147'
2000;'0.000008';'0.002234'
2000;'0.000008';'0.002165'
2000;'0.000008';'0.002228'
2000;'0.000008';'0.002787'
2000;'0.000013';'0.002403'
2000;'0.000008';'0.003058'
2000;'0.000008';'0.002244'
2000;'0.000008';'0.002068'
2000;'0.000008';'0.002055'
2000;'0.000008';'0.002161'
2000;'0.000008';'0.002120'
2000;'0.000007';'0.007328'
2000;'0.000008';'0.002726'
2000;'0.000008';'0.002687'
2000;'0.000008';'0.002343'
2000;'0.000008';'0.002291'
2000;'0.000008';'0.002156'
2000;'0.000008';'0.002368'
2000;'0.000019';'0.002206'
2100;'0.000008';'0.003052'
2100;'0.000008';'0.002252'
2100;'0.000008';'0.002316'
2100;'0.000008';'0.002738'
2100;'0.000007';'0.003118'
2100;'0.000008';'0.002332'
2100;'0.000009';'0.002192'
2100;'0.000008';'0.002269'
2100;'0.000008';'0.002142'
2100;'0.000008';'0.002096'
2100;'0.000008';'0.002129'
2100;'0.000008';'0.002582'
2100;'0.000009';'0.002758'
2100;'0.000008';'0.002318'
2100;'0.000008';'0.002390'
2100;'0.000008';'0.002264'
2100;'0.000008';'0.002181'
2100;'0.000008';'0.002345'
2100;'0.000008';'0.008920'
2100;'0.000008';'0.002291'
2100;'0.000009';'0.003069'
2100;'0.000013';'0.002662'
2100;'0.000008';'0.002716'
2100;'0.000009';'0.002528'
2100;'0.000008';'0.002418'
2100;'0.000008';'0.002381'
2100;'0.000009';'0.002377'
2100;'0.000008';'0.003036'
2100;'0.000008';'0.002240'
2100;'0.000008';'0.002755'
2100;'0.000008';'0.002324'
2100;'0.000008';'0.002389'
2100;'0.000008';'0.002264'
2100;'0.000008';'0.002272'
2100;'0.000008';'0.002244'
2100;'0.000009';'0.002469'
2100;'0.000009';'0.002273'
2100;'0.000008';'0.002880'
2100;'0.000009';'0.002409'
2100;'0.000008';'0.002776'
2100;'0.000008';'0.002299'
2100;'0.000008';'0.002242'
2100;'0.000008';'0.002284'
2100;'0.000008';'0.002234'
2100;'0.000008';'0.002650'
2100;'0.000008';'0.002023'
2100;'0.000009';'0.002481'
2100;'0.000008';'0.003024'
2100;'0.000008';'0.002086'
2100;'0.000008';'0.002797'
2100;'0.000008';'0.002121'
2100;'0.000008';'0.002403'
2100;'0.000008';'0.002266'
2100;'0.000009';'0.002360'
2100;'0.000009';'0.002664'
2100;'0.000009';'0.002319'
2100;'0.000008';'0.002335'
2100;'0.000008';'0.002902'
2100;'0.000009';'0.002454'
2100;'0.000009';'0.002777'
2100;'0.000009';'0.002332'
2100;'0.000009';'0.002277'
2100;'0.000008';'0.002297'
2100;'0.000008';'0.002229'
2100;'0.000008';'0.002245'
2100;'0.000008';'0.007005'
2100;'0.000008';'0.002292'
2100;'0.000008';'0.003197'
2100;'0.000008';'0.002398'
2100;'0.000008';'0.002267'
2100;'0.000008';'0.002468'
2100;'0.000008';'0.002301'
2100;'0.000008';'0.002486'
2100;'0.000009';'0.002915'
2100;'0.000008';'0.004211'
2100;'0.000008';'0.003900'
2100;'0.000008';'0.002781'
2100;'0.000009';'0.002730'
2100;'0.000008';'0.005811'
2100;'0.000008';'0.003235'
2100;'0.000009';'0.002331'
2100;'0.000009';'0.002859'
2100;'0.000008';'0.002443'
2100;'0.000008';'0.004662'
2100;'0.000008';'0.004985'
2100;'0.000008';'0.002255'
2100;'0.000008';'0.002775'
2100;'0.000008';'0.002519'
2100;'0.000008';'0.002389'
2100;'0.000009';'0.002347'
2100;'0.000008';'0.002346'
2100;'0.000009';'0.002491'
2100;'0.000007';'0.002281'
2100;'0.000049';'0.002941'
2100;'0.000008';'0.002210'
2100;'0.000008';'0.002446'
2100;'0.000008';'0.002356'
2100;'0.000008';'0.002242'
2100;'0.000008';'0.002325'
2100;'0.000008';'0.008305'
2200;'0.000009';'0.002292'
2200;'0.000008';'0.002815'
2200;'0.000009';'0.002358'
2200;'0.000009';'0.002345'
2200;'0.000009';'0.002363'
2200;'0.000008';'0.002049'
